gene,GABAergic.LGN_Inh_CTXN3,GABAergic.LGN_Inh_LAMP5,GABAergic.LGN_Inh_NTRK1,GABAergic.LGN_Inh_TRPC4,Glutamatergic.LGN_Exc_BTNL9,Glutamatergic.LGN_Exc_PRKCG_BCHE,Glutamatergic.LGN_Exc_PRKCG_GRB14,Non-Neuronal.Astro_CPAMD8,Non-Neuronal.Astro_LGR6,Non-Neuronal.Micro_C1QB,Non-Neuronal.OPC_PDGFRA,Non-Neuronal.Oligo_MAG
ENSG00000204428,0.4933961707601843,0.024939580559785717,0.19018869121710066,0.4491834405228477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176956,0.4034149485208416,0.8669412481458495,0.061622276029055685,0.5684111123463476,0.0,0.15600393700787402,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054219,0.0,0.0,0.010727611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.8293483320315493,0.0,0.0
ENSG00000112799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891920980610459,0.0,0.0
ENSG00000154589,0.0,0.14078817040038055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5973221194342986,0.0,0.0
ENSG00000185674,0.05986728216964801,0.0,0.0,0.11846720448965276,0.0,0.0,0.10883494590298208,0.0,0.0,0.0,0.0,0.0
ENSG00000254087,0.0,0.0,0.030992736077481837,0.0,0.0,0.0,0.0,0.0,0.0,0.6622134059227277,0.2891177961465522,0.0
ENSG00000273111,0.11843623773802656,0.0,0.0,0.0,0.0,0.0,0.0,0.10413642960812773,0.198176741130092,0.10336134453781512,0.08542820622070729,0.15270034843205574
ENSG00000187123,0.5563500186547675,0.18216216793252174,0.4324226860960635,0.07066163828458576,0.0,0.19930930650416775,0.0,0.0,0.2390977641039166,0.0,0.0,0.0
ENSG00000150556,0.4623444856341093,0.048675411522633744,0.4692897149361774,0.22336479012796168,0.0,0.6035982360871047,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120992,0.0,0.0,0.0,0.0,0.07171492204899778,0.0,0.0,0.0,0.0,0.0881332303036157,0.0,0.0
ENSG00000218350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7924657962422994,0.0,0.0,0.0,0.0
ENSG00000011009,0.0,0.6285002942732756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102897,0.0,0.15868328480095273,0.0,0.0,0.0,0.0,0.008188435099069956,0.008635703918722787,0.0,0.0,0.0,0.0
ENSG00000083099,0.0,0.11062898273456633,0.0,0.0,0.0,0.08705512909979064,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186687,0.0,0.16132534272268992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140280,0.0,0.03510802469135803,0.0,0.0,0.11714282830593666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183060,0.0,0.0,0.0,0.0,0.0,0.09891835310537336,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143669,0.2292425567303769,0.0,0.3451368111307728,0.14345843563661873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162441,0.0,0.24805051018297816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163818,0.01853721869590306,0.0,0.35520774061668464,0.008944230094703612,0.0,0.0777215631542219,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010087082728592165,0.0,0.0,0.0,0.5572416245486945
ENSG00000088899,0.08359780727062897,0.0,0.0,0.0,0.0,0.0,0.020218358269308533,0.0,0.0,0.0,0.0,0.0
ENSG00000159374,0.0,0.0,0.0,0.0,0.2566456334987214,0.0,0.16343320235756384,0.0,0.0,0.0,0.0,0.0
ENSG00000003056,0.0,0.01954732510288066,0.0,0.0,0.0,0.3097038452450945,0.0,0.0,0.0,0.16974999195080331,0.0,0.0
ENSG00000183833,0.0,0.15885778325304012,0.0,0.4396359935248912,0.0,0.1854941773677453,0.4263283401717959,0.1031118394441933,0.0,0.0,0.0,0.0
ENSG00000180660,0.8983157793902858,0.0,0.6182170113411827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181541,0.0,0.0,0.0,0.0,0.6370303950818286,0.18602926267332448,0.0,0.0,0.0,0.0,0.0,0.20202497867240815
ENSG00000173212,0.0,0.0,0.0,0.0,0.093763487268019,0.0,0.21996847935769825,0.0,0.0,0.0,0.0,0.0
ENSG00000183742,0.0,0.09947223778601462,0.0,0.6767539133006184,0.0,0.0,0.0,0.0,0.0,0.01769041769041769,0.0,0.0
ENSG00000228598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820073754821087,0.0,0.0
ENSG00000127603,0.0,0.0,0.0,0.0,0.210913140311804,0.0,0.07854832187626365,0.2246734397677794,0.2383377135348226,0.0,0.06114188325521942,0.1554006968641115
ENSG00000133315,0.0,0.07725497402842027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4858591818666193,0.0
ENSG00000172264,0.0,0.14795524691358025,0.0,0.0,0.2378619153674833,0.20926378227494769,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002902757619738752,0.08147174770039421,0.0,0.0637659625725207,0.02177700348432056
ENSG00000164109,0.0,0.7932549783950895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110514,0.0,0.0,0.09163701067615658,0.005699754472115047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090316,0.05647720715522216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143194,0.0,0.0,0.03213924707491333,0.0782387190684134,0.0,0.7090649403535467,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178573,0.0,0.33388100922015024,0.3626919300321237,0.20036829182742896,0.0,0.0,0.0,0.0,0.0,0.22315818281335525,0.0,0.0
ENSG00000182759,0.0,0.0,0.9327073860785512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003107734806629834
ENSG00000204103,0.0,0.6574612474453363,0.0,0.4955267356009354,0.0,0.0,0.0,0.0,0.0,0.5009281270657936,0.0,0.0
ENSG00000185022,0.0,0.542015709533111,0.0,0.0,0.0,0.0,0.0,0.06780168423801472,0.0,0.0,0.0,0.14415546518517386
ENSG00000197063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807735783486553,0.0,0.0,0.0,0.0
ENSG00000265688,0.11550632911392406,0.0,0.0,0.0,0.0,0.0,0.13663469017371013,0.4331379368805244,0.10682197854263492,0.0,0.044335705812574136,0.0
ENSG00000261390,0.0,0.0,0.0734866828087167,0.21831122313490806,0.0,0.0,0.0,0.8012897137582147,0.0,0.0,0.0,0.0
ENSG00000105695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556614874133528
ENSG00000182798,0.0,0.9035513194651196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176774,0.0,0.0,0.0,0.6473280710563287,0.0,0.0,0.0,0.5554501531961692,0.0,0.0,0.0,0.1912302115555282
ENSG00000165509,0.0,0.0,0.0,0.0,0.0,0.04424852511021608,0.09675959129243744,0.0,0.0,0.0,0.0,0.4252038249807375
ENSG00000179222,0.10920369301788806,0.0,0.19589129731478488,0.11460890915468255,0.1079064587973274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102316,0.0,0.0,0.0,0.0,0.014810690423162584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198934,0.0,0.15525178568191295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177383,0.0,0.10626722991632268,0.2011631049449977,0.0,0.0,0.0,0.0,0.0,0.0,0.07691506487652533,0.0,0.0
ENSG00000187601,0.015363531448355453,0.3055870033205851,0.0,0.0,0.0,0.0021807397069085834,0.0,0.027648766328011613,0.0,0.0,0.0,0.0
ENSG00000254585,0.0,0.0,0.03922678744742802,0.34532484350284204,0.022119119551143717,0.0,0.13083518084447548,0.0,0.0,0.0,0.0,0.0
ENSG00000151276,0.21155510675129832,0.10815329218106996,0.1522969912649628,0.19466853735531392,0.17739420935412026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187391,0.01226197345643393,0.0,0.0,0.0,0.2476614699331849,0.21406140963014653,0.03740396279822079,0.0,0.0,0.0,0.0,0.2211672473867596
ENSG00000226978,0.0,0.0,0.0,0.0,0.17457919723780752,0.07187993680884676,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234456,0.0,0.0,0.0,0.0,0.07149220489977727,0.0,0.0,0.0,0.0,0.0,0.0,0.08403513463312154
ENSG00000081026,0.21148297749567224,0.13136574074074073,0.07659333549013264,0.0,0.18830734966592427,0.040910676901605034,0.1699353012535382,0.0,0.0,0.0,0.0,0.0
ENSG00000162385,0.0,0.017489711934156382,0.03538473409092867,0.0,0.0,0.14240230286113048,0.0,0.0,0.011580157687253614,0.0,0.0,0.0
ENSG00000102158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15121317492514247,0.0,0.22022693904358745
ENSG00000111837,0.10740046162723599,0.0,0.0,0.015959312521922134,0.08975501113585746,0.0,0.0,0.019375907111756168,0.0,0.0,0.0,0.0
ENSG00000172005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157831586137984
ENSG00000204740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3659585347760483,0.045581471747700386,0.0,0.3464670468279029,0.0
ENSG00000172175,0.0,0.0,0.0,0.0,0.09883470004315924,0.0,0.11047028934099276,0.0,0.0,0.0,0.0,0.0
ENSG00000165072,0.0,0.0,0.0,0.0,0.12694372859459424,0.0674284717376134,0.2195996228819383,0.0,0.0,0.0,0.0,0.0
ENSG00000177943,0.0,0.0,0.0,0.0,0.0,0.0,0.02488981073373088,0.2654404211991964,0.0,0.0,0.0,0.0
ENSG00000184384,0.0,0.0,0.338365973853639,0.0,0.0,0.3061617744833536,0.17298805318859287,0.3476854994658845,0.30160629323021204,0.30077449093676273,0.4254052896376333,0.2696841465032239
ENSG00000196782,0.2667979645202322,0.32910706532323203,0.18141378194758975,0.0,0.0,0.0,0.0,0.0,0.0,0.3261130840542605,0.0,0.11141114982578396
ENSG00000013619,0.0,0.0,0.0,0.0,0.3014094044887551,0.0,0.0,0.0,0.0,0.0,0.0673163082437276,0.0
ENSG00000111885,0.5695287423417194,0.0,0.0,0.4389548118680047,0.0,0.0,0.0,0.2839869548034336,0.0,0.21345702595195493,0.0,0.0
ENSG00000198162,0.0,0.0,0.0,0.0846194317783234,0.19699331848552334,0.08539776692254013,0.0976546704407602,0.0,0.0,0.0,0.0,0.0
ENSG00000117643,0.02488459319099827,0.04475308641975309,0.0,0.0,0.0,0.0,0.15422660140458094,0.4478031160357755,0.0,0.0,0.0,0.0
ENSG00000112893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7187727080732923
ENSG00000196547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687716841432579
ENSG00000109323,0.0,0.0,0.0,0.0,0.15979955456570155,0.11261339846475925,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101363,0.0,0.24751229444665745,0.0,0.03875833041038232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145050,0.0,0.06558641975308642,0.0,0.0,0.0,0.0,0.0,0.04397596544059225,0.0,0.0,0.0,0.0
ENSG00000111261,0.0,0.0,0.0,0.0,0.0,0.35928555294251263,0.0,0.0,0.0,0.0,0.0492831541218638,0.0
ENSG00000189221,0.0,0.0314429012345679,0.0,0.0,0.0,0.0,0.16028940926014434,0.04796806966618288,0.27069743643773186,0.0,0.0,0.0
ENSG00000069535,0.0,0.0,0.0,0.0,0.0,0.4093222426246571,0.0,0.32760566485673226,0.0,0.0,0.0,0.0
ENSG00000166963,0.0,0.0,0.0,0.0,0.1755011135857461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.2334075723830735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101460,0.0,0.2098810753974729,0.0,0.0,0.0,0.061147941381716676,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140941,0.0,0.30474835677082596,0.0062277580071174385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258102,0.0675129832660127,0.0163813404495781,0.0,0.0,0.0,0.0,0.0,0.3515293649324706,0.0,0.0,0.0,0.0
ENSG00000078018,0.2199942296595499,0.1635159465020576,0.20195729537366547,0.2163276043493511,0.2359688195991091,0.20560013956734124,0.1805499393449252,0.0,0.0,0.0,0.09884959522795056,0.0
ENSG00000169032,0.0,0.1275077160493827,0.0,0.0,0.0,0.09045708304256804,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034152,0.0,0.0,0.28081979769425336,0.0,0.06678895123003885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065559,0.0,0.0,0.0,0.11794107330761135,0.11135857461024501,0.1447138869504536,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137764,0.0,0.0,0.0,0.0,0.15957683741648107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09051323273211724
ENSG00000095015,0.11129544143104443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033613445378151267,0.3795834749007395,0.0
ENSG00000173327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756424470265381
ENSG00000139625,0.0,0.0,0.0,0.0,0.0,0.018405443126308443,0.14073196611330682,0.11855857643429495,0.004681340341655716,0.0,0.0,0.0
ENSG00000073803,0.0,0.04121656378600823,0.0,0.0,0.16592427616926506,0.13982903000697836,0.06308127780024263,0.0,0.0,0.0,0.0,0.0
ENSG00000006062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23747525086958715,0.0,0.12929134872339745,0.0,0.0
ENSG00000180815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176601,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.4150913986059927,0.0,0.0,0.0
ENSG00000169967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012521008403361344,0.0,0.0
ENSG00000198909,0.0,0.0,0.0,0.0,0.0,0.015003489183531053,0.0,0.0,0.0,0.2705901671013233,0.0,0.0
ENSG00000085511,0.13293421811886902,0.0,0.0,0.0,0.03351893095768374,0.09002093510118632,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197442,0.0,0.3476400501872444,0.0,0.0,0.0,0.20764797435038,0.12494945410432673,0.20268505079825835,0.23043364761406795,0.1977310924369748,0.21090640432929447,0.0
ENSG00000142733,0.0,0.0,0.0,0.0,0.1855848079413034,0.0,0.0,0.07022196032213711,0.0,0.0,0.0,0.0
ENSG00000135341,0.0,0.0,0.0,0.0,0.0,0.01700976971388695,0.0,0.0,0.0,0.0,0.0,0.06442838568354171
ENSG00000107968,0.0,0.0,0.5725579482449257,0.0,0.0970004315925766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006432,0.0,0.0,0.0,0.0,0.1576141966082014,0.11366015352407535,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047849,0.0,0.0,0.0,0.0,0.18719376391982184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104814,0.009016156953260242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20845780832596247,0.0,0.0
ENSG00000168067,0.0,0.0,0.0,0.0,0.12537764350453173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011566,0.05265435660703981,0.04616769547325103,0.0,0.0,0.09632516703786193,0.0011339846475924634,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071054,0.11785920369301787,0.0,0.0,0.0,0.0,0.0,0.0,0.0013788098693759071,0.1371550591327201,0.1538655462184874,0.08372390285470814,0.5108313337627837
ENSG00000012983,0.028274668205424118,0.0,0.15181171142025235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137093531022709
ENSG00000171533,0.0,0.0,0.0,0.0,0.31454913955435426,0.11544773996818393,0.25427569618282164,0.0,0.0,0.0,0.0,0.0
ENSG00000180834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8296083697616095
ENSG00000135525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05863570391872279,0.0,0.0,0.0,0.5005821194801854
ENSG00000116871,0.0,0.0,0.0,0.0,0.1066815144766147,0.0,0.0,0.0,0.0,0.0,0.0,0.17064580024082804
ENSG00000184368,0.0,0.0,0.0,0.0,0.194097995545657,0.03750872295882764,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164114,0.0,0.05754886831275721,0.0,0.0,0.12216035634743876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100030,0.1410126947489902,0.0,0.0,0.0270080673447913,0.0,0.0,0.0,0.0,0.05387647831800263,0.0,0.0,0.0
ENSG00000109339,0.0,0.0,0.0,0.0,0.2368596881959911,0.19853454291695746,0.15416498180347754,0.0,0.14602496714848884,0.0,0.0,0.0
ENSG00000185386,0.023514137334102708,0.0,0.0,0.0,0.13066465256797585,0.0,0.045186640471512766,0.004812414064034571,0.10048980671392266,0.0,0.0,0.0
ENSG00000188130,0.0,0.0,0.0,0.0,0.0,0.0,0.04577172640037423,0.07851230963660223,0.0,0.0,0.0,0.0
ENSG00000112062,0.08172244662435084,0.0,0.0,0.0,0.09175946547884188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141639,0.34532220255877555,0.3644355271895463,0.2984138124978948,0.290897930550684,0.0,0.0,0.3348696122950264,0.4371779338925276,0.5707849932696222,0.0,0.0,0.0
ENSG00000069956,0.0,0.1253858024691358,0.0,0.0,0.0,0.0,0.0,0.043251088534107404,0.0,0.0,0.0,0.0
ENSG00000226389,0.0,0.08950737005430566,0.0,0.0,0.0,0.0,0.0,0.0,0.806406116213692,0.0,0.0,0.0
ENSG00000107643,0.0,0.0,0.023374312520219997,0.0,0.17783964365256125,0.021894626657362182,0.12909421754953498,0.0,0.0,0.0,0.0,0.0
ENSG00000121653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277941660859941
ENSG00000008735,0.0,0.0,0.0,0.0,0.04984894259818731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138834,0.09297461050201962,0.0,0.0,0.0,0.01469933184855234,0.0,0.0,0.0,0.009937582128777923,0.0,0.0,0.0
ENSG00000050748,0.0,0.0,0.0,0.0,0.1413140311804009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119487,0.0,0.0,0.0,0.0,0.0,0.0,0.11847957945814801,0.0,0.0,0.0,0.0,0.0
ENSG00000162889,0.0,0.0,0.0,0.0,0.07207596029348295,0.0,0.0,0.0,0.02710249671484888,0.0,0.0,0.0
ENSG00000114738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02807377049180328,0.04504084014002334,0.6184137674141201,0.0,0.06545961002785515
ENSG00000234608,0.0,0.037808641975308636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137802,0.0,0.0,0.0,0.0,0.0,0.036985345429169585,0.0051556813586736755,0.0,0.0,0.0,0.0,0.0
ENSG00000166974,0.0,0.0,0.0,0.0,0.17951002227171492,0.07763433356594558,0.0,0.0,0.0,0.0,0.0,0.14388362433387988
ENSG00000084764,0.1019186381996538,0.06815843621399177,0.0,0.0,0.0,0.0,0.0,0.0,0.11506241787122208,0.0,0.0,0.0
ENSG00000186868,0.0,0.0,0.08549013264315755,0.0,0.17472160356347438,0.025471039776692253,0.0,0.1272133526850508,0.04246057818659658,0.0,0.0,0.0
ENSG00000186205,0.0,0.0,0.0,0.0,0.0,0.048064304461942264,0.05788950533535059,0.033744557329462986,0.34662724142470136,0.0,0.009333739697481098,0.0
ENSG00000117791,0.4049775968879813,0.0,0.0,0.1472062479550672,0.0,0.025918635170603683,0.0,0.17735305848695665,0.3915603911194375,0.0,0.0,0.0
ENSG00000145416,0.27379574142614016,0.0,0.15609835004852798,0.2808630545336556,0.0,0.0,0.0,0.0,0.0,0.14873949579831933,0.44341927502727374,0.5467974738482267
ENSG00000183654,0.0,0.0,0.3480871225412368,0.0799365834506343,0.21578859845837825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173926,0.0,0.0,0.0,0.0,0.20055679287305125,0.22217376133984648,0.0,0.1360311988001251,0.0,0.004201680672268907,0.0,0.0
ENSG00000144583,0.3481899626819627,0.09458590534979423,0.04343254610158525,0.0,0.0,0.0917655268667132,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145495,0.06542123485285632,0.18602109053497945,0.0,0.15687478077867414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009581881533101
ENSG00000165406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381042959727608
ENSG00000139266,0.0,0.021412037037037042,0.031785829828534465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415073534286462,0.0
ENSG00000277443,0.4068445446283139,0.0,0.0,0.03525078919677306,0.0,0.0,0.0,0.09949201741654573,0.0,0.3807238217380205,0.4812444553728314,0.0
ENSG00000175130,0.06866450791934879,0.12470523573957545,0.046610169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627840288900931,0.7937691886461913
ENSG00000215878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7712754022534148,0.0,0.0,0.23534815094107325
ENSG00000116141,0.21667628390075014,0.0,0.01795535425428664,0.0,0.19721603563474388,0.0,0.012333198544278204,0.0,0.0,0.0,0.0,0.0
ENSG00000072518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012119013062409291,0.0,0.0,0.19584331709969105,0.1012663487651158
ENSG00000234931,0.09424394189728763,0.0,0.4675098860777875,0.0,0.15904186447993093,0.2358039937878373,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232709,0.0,0.0,0.0,0.0,0.6455711781150809,0.0,0.11296660117878192,0.0,0.0,0.0,0.0,0.0
ENSG00000007047,0.26221188731871165,0.0,0.14226787447428016,0.0,0.0,0.0,0.038212697128993126,0.0,0.021107095926412616,0.0,0.0,0.0
ENSG00000166986,0.0,0.0,0.0,0.0,0.08552338530066815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155254,0.0,0.0,0.0,0.0,0.0,0.0,0.4863683894053226,0.4809164747691853,0.32607502119819,0.0,0.0,0.0
ENSG00000127241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856725933675923,0.3061708899577875,0.0,0.3440373980612427,0.0
ENSG00000105613,0.08561742642815925,0.0,0.0,0.049456331111890565,0.194543429844098,0.023900907187718076,0.04710291581298058,0.0,0.0,0.0,0.0,0.0
ENSG00000086015,0.0,0.0,0.0,0.0,0.09844097995545656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10275427412344247,0.0,0.6253133414597737
ENSG00000069020,0.21588286208886326,0.3273725893948161,0.0,0.15889161697649948,0.0,0.0,0.0,0.0,0.0016425755584756898,0.0,0.0,0.0
ENSG00000120539,0.0,0.0,0.0,0.0,0.02438498057833405,0.0,0.12966601178781925,0.0,0.0,0.0,0.0,0.0
ENSG00000168906,0.0,0.0,0.0,0.0,0.0,0.07719818562456385,0.0,0.3058006830118548,0.0,0.0,0.0,0.060452961672473875
ENSG00000038274,0.0,0.377862638595457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007264,0.1670550694958687,0.0,0.06098499422854944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754977117045564,0.5040836093997371,0.0,0.4984223703868231,0.0
ENSG00000132031,0.0,0.0,0.0,0.0,0.0,0.9303762364871572,0.6348946939222161,0.0,0.0,0.0,0.0,0.0
ENSG00000129933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03876478318002628,0.0,0.0,0.20384652336544376
ENSG00000088888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10479632063074902,0.03546218487394958,0.0,0.02221254355400697
ENSG00000103495,0.09448932487016734,0.014981995884773662,0.06858621805241022,0.0,0.0,0.0,0.0,0.022859216255442672,0.0,0.0,0.0,0.0
ENSG00000164430,0.0,0.0,0.018765133171912838,0.0,0.0,0.0,0.0,0.0,0.0,0.42825735724007175,0.0,0.0
ENSG00000180611,0.0,0.07073045267489712,0.0,0.0,0.0,0.3358664256291062,0.09340881520420542,0.0,0.0,0.01907563025210084,0.25867380267343504,0.0
ENSG00000204406,0.15031736872475476,0.0,0.09729860886444516,0.0,0.19420935412026727,0.096039776692254,0.17751718560452892,0.0,0.0,0.0,0.0,0.0
ENSG00000152601,0.0,0.040123456790123455,0.0,0.0,0.0631403118040089,0.0,0.0,0.0,0.0,0.1993370681605976,0.0,0.16689895470383276
ENSG00000139793,0.0,0.0,0.0,0.0,0.16670378619153675,0.0,0.0,0.0,0.0,0.0,0.0,0.2894044469922115
ENSG00000076770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915527580053354
ENSG00000172197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483315191037407
ENSG00000143797,0.10372186959030584,0.18693177192579186,0.0,0.16801122413188355,0.0,0.0,0.0,0.05391872278664731,0.15875492772667546,0.0,0.3227315938961966,0.27549998347902244
ENSG00000177669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19884251238320236,0.0,0.0,0.0
ENSG00000125505,0.16284255526953126,0.0009002057613168725,0.0,0.2284508269005753,0.0,0.0,0.07583291825503355,0.0,0.0,0.004873949579831933,0.0,0.0
ENSG00000197971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06932773109243698,0.0,0.8056028699877675
ENSG00000140943,0.18365810628487114,0.0,0.11258492397282432,0.0,0.0,0.0,0.0,0.0,0.0,0.011260504201680671,0.0,0.0
ENSG00000076706,0.0,0.0,0.0,0.0,0.1556970220112214,0.0,0.0,0.0,0.0,0.0,0.16533603868585384,0.03527113970588235
ENSG00000171444,0.0,0.0,0.009058557101261728,0.12872676253945986,0.0,0.0,0.0,0.042815674891146585,0.4693926175584127,0.0,0.0,0.0
ENSG00000131844,0.0,0.0,0.0,0.0,0.0,0.17079553384508026,0.08542256368782855,0.0,0.0,0.0,0.0,0.0
ENSG00000101977,0.0,0.0,0.0,0.0,0.15812917594654788,0.3855583337745214,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126217,0.0,0.0,0.06098350048527985,0.0,0.16937639198218266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053524,0.0,0.0,0.0,0.0,0.20601336302895326,0.12142358688066993,0.23440485335930605,0.0,0.0,0.0,0.0480510752688172,0.0
