gene,Cerebrum-Astrocytes,Cerebrum-Excitatory_neurons,Cerebrum-Inhibitory_neurons,Cerebrum-Limbic_system_neurons,Cerebrum-Megakaryocytes,Cerebrum-Microglia,Cerebrum-Oligodendrocytes,Cerebrum-SKOR2_NPSR1_positive_cells,Cerebrum-Vascular_endothelial_cells
ENSG00000068079,0.0,0.0,0.0,0.0,0.0,0.025068775715290065,0.0,0.0,0.7981287721760029
ENSG00000068120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44552091357729695
ENSG00000068137,0.03398748622129734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717242306145513
ENSG00000068305,0.0,0.0,0.0,0.29005446190591744,0.0,0.6233416849732192,0.0,0.0,0.14128588273847958
ENSG00000068308,0.0,0.0,0.0,0.03622976602582215,0.004661016949152543,0.0,0.0,0.0,0.13925186403385695
ENSG00000068323,0.0,0.0,0.0,0.0,0.0,0.3654314851799144,0.0,0.0,0.15948271412264453
ENSG00000068354,0.0,0.01010016694490818,0.0,0.18257880123527895,0.0,0.0,0.0,0.236627178931938,0.0
ENSG00000068366,0.0,0.0,0.04946994922101726,0.42965560654099744,0.0,0.005853455945400296,0.0,0.32047475888948684,0.0
ENSG00000068383,0.0,0.0,0.0,0.4206769573490253,0.2669183064224982,0.0,0.0,0.0,0.2173528922357204
ENSG00000068394,0.004724271162627328,0.005425709515859766,0.0,0.0,0.0,0.0,0.0,0.0,0.3396150955578685
ENSG00000068400,0.0,0.0,0.0,0.17908964861842772,0.0,0.01855870790740943,0.0,0.08092386965270953,0.0
ENSG00000068438,0.0,0.0,0.0,0.007376059610423792,0.0,0.0,0.0,0.0,0.461985431692656
ENSG00000068489,0.17829153247969615,0.0,0.0,0.0,0.0,0.23542881138632357,0.17365744123749222,0.0,0.22911395790147188
ENSG00000068615,0.0,0.2867776201586376,0.3255299236619568,0.6163723970360337,0.0,0.0,0.0,0.2881193389493909,0.0
ENSG00000068650,0.0,0.0,0.0,0.36682852334082805,0.0,0.3737345995655315,0.0,0.0,0.2369947706843052
ENSG00000068654,0.0,0.0,0.0,0.2086865933045246,0.003443600867678958,0.0,0.0,0.0,0.0
ENSG00000068697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993426716133259
ENSG00000068724,0.0,0.0,0.0058702791461412145,0.5397646160189074,0.0,0.0,0.0,0.4367909776081538,0.0
ENSG00000068745,0.0,0.0,0.06507894524700895,0.13808338950155238,0.0,0.0,0.0,0.10011826124499335,0.0
ENSG00000068781,0.32418594700741593,0.010913853317811407,0.019501124558008204,0.0,0.0,0.0,0.4689451700603535,0.0,0.0
ENSG00000068784,0.09986406658510977,0.0,0.0,0.0006513289211051581,0.0,0.3070168528402113,0.011618751637199063,0.0,0.0
ENSG00000068793,0.0,0.0,0.0,0.0,0.0,0.7586454436042027,0.0,0.0,0.003983557314186668
ENSG00000068796,0.0,0.0896253857873277,0.1505849731492131,0.3099155110289382,0.19528728467049986,0.0,0.019443266771009896,0.11498153125975608,0.0
ENSG00000068831,0.0,0.0,0.0,0.37758250315007247,0.0,0.0,0.0,0.3371568087927971,0.25661644032618786
ENSG00000068878,0.0,0.0,0.0,0.022033924270458027,0.05336302385229987,0.23964527414457582,0.0,0.0,0.0
ENSG00000068885,0.37869925939798277,0.0,0.0,0.11074262759206666,0.0,0.0,0.0,0.002422399328859061,0.0
ENSG00000068903,0.0,0.0,0.0,0.06041163148126881,0.0,0.0,0.7652026346953664,0.0,0.0
ENSG00000068912,0.012454221571849944,0.0,0.0,0.003132884777123633,0.0,0.0,0.0,0.004461293493559093,0.07305128886167367
ENSG00000068971,0.0,0.0,0.0,0.17756142835249125,0.0,0.0,0.0,0.0,0.2123771926500352
ENSG00000069018,0.0,0.5509493356692614,0.909643605980499,0.46150263387347695,0.0,0.0,0.0,0.0,0.0
ENSG00000069020,0.0,0.0,0.0,0.6781633808406198,0.1560585116941394,0.0,0.0,0.0,0.3552639446127044
ENSG00000069122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810617113036265
ENSG00000069188,0.494980456024347,0.5443952932219122,0.4480978940502223,0.09925552042787553,0.0,0.0,0.0,0.0,0.0
ENSG00000069275,0.04122006093055351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34819067384770735
ENSG00000069329,0.0,0.0,0.0,0.09964600332735894,0.0,0.0,0.0,0.00653676329429833,0.18211628229052662
ENSG00000069345,0.0,0.0,0.0,0.0744983752474033,0.1423991359126957,0.0,0.0,0.0,0.2629536809065469
ENSG00000069424,0.0,0.0,0.0,0.10147019514465494,0.0,0.38030518150862214,0.0,0.22056413523572554,0.0
ENSG00000069431,0.06967950032078438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890724159484007
ENSG00000069493,0.16747558175420502,0.0,0.0,0.12836751530168639,0.0,0.28617584678210195,0.0,0.0,0.0
ENSG00000069535,0.0637379511679432,0.0,0.18600852415328842,0.13149202488636513,0.0,0.0,0.0,0.22570174183064923,0.0
ENSG00000069667,0.3364918609478077,0.0,0.0,0.3432823075073738,0.0,0.0,0.020015488376053887,0.7050270036590313,0.0
ENSG00000069702,0.28908393731072884,0.0,0.0,0.0,0.0,0.0,0.005564648117839608,0.3708511470166503,0.4618261884053224
ENSG00000069712,0.0,0.0,0.0,0.1276662876644311,0.0,0.0,0.0,0.8576908767131683,0.0
ENSG00000069849,0.0,0.06361214343843695,0.02918025186000568,0.39028249151644256,0.0,0.0,0.0,0.025963775624881242,0.0
ENSG00000069869,0.2967424232853726,0.0,0.0,0.0,0.0,0.0,0.43705845666285603,0.0,0.5603193851991959
ENSG00000069943,0.0,0.0,0.0,0.1802781620970293,0.0,0.20230157230295806,0.0,0.003604852686308492,0.0
ENSG00000069956,0.006735225955967557,0.017786935342924488,0.02007518796992481,0.12090504470505481,0.0,0.0,0.0,0.0,0.011691816982182768
ENSG00000069966,0.0,0.026933168065051933,0.275761902380707,0.4396100537637765,0.3904651771903917,0.0,0.0,0.2911386804760436,0.0
ENSG00000069974,0.0,0.0,0.0,0.3629683177703076,0.0,0.0,0.0,0.0,0.04777740269744525
ENSG00000069998,0.0,0.0,0.006150389302640487,0.08340162104498168,0.0,0.0,0.0,0.2631164008723184,0.0
ENSG00000070010,0.0,0.0,0.0,0.0010478885046631037,0.04386218738553054,0.0,0.0,0.0,0.2046919110610806
ENSG00000070018,0.1483335428721142,0.0,0.0,0.0,0.0,0.0,0.5405664109222365,0.0,0.0
ENSG00000070061,0.0,0.0,0.030128882895501752,0.35355004522209366,0.0,0.0,0.0,0.2130445625726761,0.0
ENSG00000070081,0.0,0.0,0.0049261083743842365,0.3311479692332786,0.0027114967462039045,0.0,0.0,0.15631103305489863,0.0
ENSG00000070087,0.0738216808489989,0.0,0.006497975708502024,0.19662332289840495,0.0,0.0,0.08911937721331939,0.0,0.0
ENSG00000070159,0.0,0.0,0.0,0.9898505030717215,0.0,0.0,0.0,0.0,0.0
ENSG00000070182,0.0,0.0,0.2751870415068259,0.43070188313763735,0.1370213543426282,0.0,0.0,0.32082085608217026,0.0
ENSG00000070190,0.0,0.0,0.0,0.0,0.8896549768032166,0.5056128990462022,0.0,0.0,0.0
ENSG00000070193,0.1219267707569452,0.4346647550237653,0.077606042202471,0.2156638340258481,0.0,0.0,0.0,0.0,0.0
ENSG00000070214,0.16326114019324656,0.16868338326174193,0.0,0.0,0.0,0.0,0.697144274375494,0.0,0.0
ENSG00000070269,0.0,0.0,0.05183233090334745,0.23809740972581617,0.04689829087419902,0.0,0.0,0.0,0.0
ENSG00000070366,0.0193259610182544,0.0,0.0,0.17458721428035404,0.0,0.14600998850172223,0.0,0.0,0.0016808870683323463
ENSG00000070367,0.0,0.0,0.022213246260225063,0.2759048662316541,0.0,0.0,0.0,0.23126373022677865,0.0
ENSG00000070371,0.0,0.0,0.0,0.6347802917872976,0.0,0.0,0.0,0.3128234145289221,0.0
ENSG00000070413,0.0,0.0,0.0,0.11180709247358758,0.0,0.0,0.14652300312061078,0.09234226535412646,0.0
ENSG00000070423,0.0,0.0,0.0,0.025397628664653938,0.0,0.0,0.0,0.0,0.3467909190573115
ENSG00000070444,0.0,0.0,0.0,0.20052816712056248,0.0,0.0,0.0,0.0,0.0002216916780354707
ENSG00000070476,0.017354073230542468,0.0,0.0,0.28781193967097934,0.0,0.0,0.0,0.030516108360669453,0.0
ENSG00000070501,0.0,0.0,0.0,0.3408615189804458,0.0,0.0821361851335613,0.0,0.12782233676200253,0.0
ENSG00000070526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233287832756645
ENSG00000070540,0.0,0.0,0.0,0.0,0.0,0.579549189821338,0.0,0.0,0.5757199048382428
ENSG00000070601,0.0,0.0,0.0,0.16903488976002487,0.0,0.0,0.020986930320432067,0.23205163585319868,0.0
ENSG00000070610,0.0,0.0,0.0,0.2504860060725087,0.0,0.0,0.0,0.08873040560697744,0.14894143167411275
ENSG00000070614,0.0,0.0,0.0,0.14525687573682855,0.05795476995958343,0.0,0.0,0.0,0.48321908239550926
ENSG00000070669,0.0,0.23791999859209687,0.132201972330012,0.41497575483146604,0.0,0.0,0.0,0.2622086737252368,0.0
ENSG00000070718,0.0,0.0,0.0,0.1906058934535218,0.0,0.0,0.0,0.3223245456663572,0.06774192847044849
ENSG00000070729,0.0,0.0,0.8008763313337333,0.8991439404892801,0.0,0.0,0.0,0.0,0.0
ENSG00000070748,0.0,0.0,0.0,0.4607162690156513,0.0,0.0,0.0,0.9607771913209703,0.0
ENSG00000070756,0.0,0.0,0.0,0.0,0.004962039045553145,0.33693708959313107,0.0,0.0,0.5029988018336649
ENSG00000070759,0.030745719281135286,0.0,0.0,0.0,0.0,0.48395399224094265,0.00026723677177979693,0.0,0.0
ENSG00000070761,0.0,0.0,0.0,0.0,0.0,0.0,0.21942816314571462,0.0,0.47953394651598974
ENSG00000070770,0.0,0.0,0.0,0.0008771929824561403,0.0,0.0,0.0,0.0,0.3276886319427835
ENSG00000070778,0.05432960057827404,0.0,0.0,0.1418619466183483,0.0,0.0,0.0,0.10542773781162133,0.011901962197503783
ENSG00000070785,0.0,0.0,0.0,0.2520298590539095,0.0,0.0825024168937079,0.0,0.038258704646382834,0.0
ENSG00000070808,0.0,0.0,0.5571696535141865,0.6562565392525966,0.0,0.0,0.0,0.43739391493604973,0.0
ENSG00000070831,0.0,0.0,0.0,0.19121671103011448,0.01737255189114916,0.0,0.0,0.0020023103581055064,0.46007701005455515
ENSG00000070882,0.0,0.0,0.0,0.0,0.0,0.3862935538967659,0.0,0.7621168492486567,0.0
ENSG00000070886,0.0,0.0,0.00685091475282211,0.4390438446951399,0.0,0.0,0.0,0.8378855042060784,0.0
ENSG00000070950,0.0,0.0061866439563742805,0.0362210300440577,0.0,0.0,0.0,0.06275224760874999,0.5152895253058962,0.0
ENSG00000070961,0.0,0.13326765653274725,0.16088704572061724,0.4594355896785447,0.0,0.007600666525931732,0.0,0.0,0.0
ENSG00000071051,0.0,0.0,0.0,0.0,0.0,0.6215452475249504,0.0,0.0,0.0024181829327217788
ENSG00000071054,0.0,0.0,0.0,0.18827377392311656,0.0,0.4188661380825617,0.0,0.0,0.0
ENSG00000071073,0.0,0.0,0.0,0.0,0.0,0.7261621434855412,0.0,0.17141357376054792,0.0
ENSG00000071082,0.0,0.0,0.0,0.015805671887132118,0.0,0.0,0.0,0.0,0.502768085642183
ENSG00000071127,0.0,0.0,0.0,0.0,0.49468182911751263,0.0,0.0,0.0,0.48210938729894187
ENSG00000071189,0.0,0.0,0.0,0.0,0.0,0.42255714465695127,0.0,0.0001572986577181208,0.0
ENSG00000071205,0.13665962456742,0.0,0.0,0.0,0.013167194746220018,0.0,0.5531481912729894,0.0,0.4765091431700042
ENSG00000071242,0.27897411012815243,0.0,0.0,0.0,0.0,0.0,0.11287817736825008,0.0,0.5126001115580305
ENSG00000071246,0.0,0.0,0.0,0.0,0.001193058568329718,0.42519399007347936,0.0,0.0,0.5244921810197462
ENSG00000071282,0.0,0.0,0.0,0.0,0.0,0.0,0.014291784570483792,0.0,0.9140986697556613
ENSG00000071462,0.0,0.0,0.0,0.0028450172901603272,0.0,0.0,0.0,0.0,0.26503218459004657
ENSG00000071537,0.0,0.0,0.0,0.0,0.0,0.2520992209000872,0.0,0.09717690119163808,0.08084392361194032
ENSG00000071553,0.0,0.0,0.0,0.18162934154350582,0.0,0.0,0.0,0.0,0.07729079134037817
ENSG00000071564,0.17704148143602522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106950429690134
ENSG00000071575,0.00716273039933614,0.0,0.0,0.0,0.0,0.0,0.3291780645938115,0.19108098443867824,0.45306216650609155
ENSG00000071626,0.0,0.0,0.0,0.01916275504259795,0.0,0.0,0.0,0.0,0.3213195283065357
ENSG00000071655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663816335133257
ENSG00000071794,0.0,0.0,0.08734624981976206,0.25729954213105294,0.0,0.0,0.0,0.26686619470309825,0.0
ENSG00000071859,0.0,0.0,0.0,0.0026723547447184085,0.0,0.0,0.0,0.0,0.36020715004682646
ENSG00000071894,0.0,0.0,0.0,0.0016929668721914516,0.0,0.0,0.0,0.0,0.2562124431073608
ENSG00000071909,0.0,0.0,0.40260060490858407,0.0,0.6461444044418646,0.0,0.0,0.3848620423451289,0.0
ENSG00000071967,0.6088401374719086,0.0,0.0,0.0,0.0,0.378940258312577,0.0,0.0,0.0
ENSG00000071994,0.0,0.0,0.0,0.026150049115374545,0.0,0.0,0.0,0.02083741744191266,0.21341168384390463
ENSG00000072041,0.0,0.3602917937236185,0.23806178051702687,0.6526665903829887,0.0,0.0,0.0,0.4780450036155009,0.0
ENSG00000072042,0.16268420118931953,0.0,0.0,0.06922093099229427,0.11929419515523024,0.0,0.15972848946970306,0.006988833269156719,0.006467887472937378
ENSG00000072062,0.0,0.0,0.0,0.22739662985391468,0.0,0.002199059161637665,0.0,0.0,0.3360866321590968
ENSG00000072071,0.0,0.0,0.2964962459895987,0.44079667252718757,0.0,0.0,0.0,0.506771071228669,0.0
ENSG00000072110,0.0,0.0,0.0,0.2891277853160542,0.5981021176963265,0.0,0.0,0.0,0.42766590723359094
ENSG00000072133,0.0,0.0,0.41640216754726617,0.5766549138669708,0.0,0.0,0.0,0.2823747143060837,0.0
ENSG00000072134,0.0,0.0,0.0,0.0,0.0,0.0,0.7998122915548403,0.0,0.0
ENSG00000072135,0.0,0.0,0.0,0.05678656288891011,0.0047357926221336,0.41334938320895914,0.0,0.11619273796314873,0.0
ENSG00000072163,0.0,0.0,0.0,0.0,0.0,0.0,0.04257742890253088,0.0,0.8741572411424336
ENSG00000072182,0.0,0.0,0.16869446705459706,0.0,0.0,0.0,0.9533734961329235,0.0,0.0
ENSG00000072195,0.0006975363609379638,0.08668207259939772,0.2712096919904566,0.3460753218204193,0.02734219801012642,0.0,0.0,0.0,0.0
ENSG00000072201,0.0,0.3462331442346481,0.0,0.30824849020083844,0.0,0.0,0.40116603455182426,0.4419171313476323,0.0
ENSG00000072210,0.0,0.0,0.0,0.1915507155703864,0.0,0.0,0.0,0.11736127330319752,0.0
ENSG00000072274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370075375124701
ENSG00000072310,0.1849831502695053,0.0,0.0,0.0,0.0,0.23230495368131762,0.0,0.0,0.001679740791268759
ENSG00000072315,0.0,0.8434562460035051,0.6432279043523911,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072364,0.0,0.0,0.0,0.15518434654873253,0.0,0.0,0.0,0.17462855970775876,0.04615233133350816
ENSG00000072401,0.0,0.014535429881412024,0.013874237745126073,0.1953438512401785,0.0,0.0,0.0,0.3590646624602917,0.0
ENSG00000072415,0.5613773101966049,0.0,0.0,0.0,0.0,0.024932309408686574,0.13512428710599886,0.0,0.0
ENSG00000072422,0.0,0.0,0.0,0.31969806457904126,0.04635418937216575,0.0,0.0,0.2975255719994192,0.2760939305968907
ENSG00000072501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20691551486157053
ENSG00000072506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250845513233902
ENSG00000072518,0.0,0.0,0.0,0.13082038823754957,0.0,0.2477120409258923,0.0,0.0,0.0011947431302270013
ENSG00000072571,0.002242358307628186,0.0,0.0,0.0,0.0,0.47816160471902014,0.00010911074740861974,0.0,0.13687102747903612
ENSG00000072609,0.0,0.0,0.0,0.22975851972038597,0.0,0.18878105243950621,0.0,0.04415172272337793,0.0
ENSG00000072657,0.0,0.0,0.8000499045608912,0.5614099316737977,0.0,0.0,0.0,0.27509410787435873,0.0
ENSG00000072682,0.0,0.0,0.0,0.20363793976676892,0.0,0.0,0.0,0.011026486054454668,0.36015273782050655
ENSG00000072736,0.016599429552062266,0.0,0.0,0.0,0.0,0.45624367462163484,0.0,0.0,0.18548678246117511
ENSG00000072778,0.0,0.0,0.0,0.11287740682094775,0.0,0.0,0.0,0.0,0.33764303961773773
ENSG00000072786,0.0,0.0,0.0,0.001603269412134549,0.0038503253796095447,0.6265056071424498,0.0,0.0,0.2197055260580454
ENSG00000072803,0.0,0.0,0.0,0.11588298544525293,0.0,0.20539785360566212,0.0,0.01448310438986466,0.0
ENSG00000072832,0.0,0.3716089772089283,0.18746189924771833,0.5144297382174179,0.0,0.0,0.0,0.4156599406937157,0.0
ENSG00000072840,0.5894258730184874,0.123422895503648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072849,0.0,0.0,0.0,0.0027484585641132826,0.062193306333350885,0.0,0.0,0.0,0.19209983796549854
ENSG00000072858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7570682881867017,0.35144419393689386
ENSG00000072864,0.02703757600905718,0.0,0.0,0.0,0.0,0.38069870985972015,0.37707188119890955,0.0,0.31380473397452563
ENSG00000072952,0.0,0.0,0.0,0.0,0.6194753244889804,0.2475664669848047,0.0,0.0,0.3799082528077379
ENSG00000072954,0.0,0.0,0.1917464993180187,0.3544587234618974,0.0,0.0,0.0,0.5679033422427767,0.0
ENSG00000072958,0.0,0.0,0.0,0.11982605957106744,0.0,0.0,0.0,0.004919452624285467,0.16959594705317643
ENSG00000073060,0.0,0.0,0.0,0.0,0.0,0.3666868022598754,0.0,0.0,0.6006341602510511
ENSG00000073146,0.0,0.0,0.0,0.0,0.0,0.26601340561517767,0.0,0.6998265729189306,0.0
ENSG00000073150,0.0,0.08384051371689187,0.10104531837671508,0.5816940719397852,0.0,0.0,0.0,0.18534054640080314,0.0
ENSG00000073169,0.0,0.0,0.0,0.2586906071915632,0.0,0.0,0.0,0.37641239356509815,0.0
ENSG00000073282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916881616840286,0.21070727003333162
ENSG00000073331,0.0,0.0,0.0,0.0,0.0,0.826140309227944,0.0,0.0,0.0
ENSG00000073350,0.0,0.0,0.0,0.0,0.0,0.4061627023202492,0.0,0.0,0.4735811358811837
ENSG00000073417,0.0,0.0,0.0,0.0,0.0,0.3600810299041612,0.0,0.3279871539842823,0.462605056014117
ENSG00000073464,0.0,0.0033235294117647065,0.005895408510690983,0.4010332699748565,0.0,0.0,0.0,0.2476239299111332,0.0
ENSG00000073584,0.0,0.0,0.0,0.049744514131666515,0.0,0.0,0.0,0.0,0.32710783742250926
ENSG00000073614,0.0,0.0,0.0,0.0011495454070435782,0.0,0.0,0.0,0.0,0.32054072806243733
ENSG00000073670,0.0,0.21473448054163463,0.4836234343020047,0.7541851143860937,0.0,0.0,0.0,0.0,0.0
ENSG00000073711,0.016612208721470942,0.21392001195439486,0.29318088881415416,0.10495976539705483,0.0,0.0,0.0,0.4717928265549222,0.0
ENSG00000073712,0.3153654186878966,0.0,0.0,0.0,0.0,0.0,0.002816180235535074,0.0,0.5391070851451287
ENSG00000073734,0.3180722212505599,0.0,0.0,0.0,0.0,0.0,0.0,0.9264725396124677,0.0
ENSG00000073737,0.0,0.0,0.0,0.0,0.0,0.9213617371379724,0.0,0.012245885769603098,0.0
ENSG00000073754,0.0,0.0,0.0,0.0,0.0,0.8679259985801095,0.0,0.0,0.0
ENSG00000073756,0.0,0.0,0.0,0.0,0.0,0.20395079226982818,0.0,0.0,0.740707455576264
ENSG00000073792,0.1866890445047719,0.29815704884310423,0.0,0.0,0.059775301073961284,0.0,0.23184928557851842,0.09800424957359977,0.2594756252532672
ENSG00000073803,0.0,0.0362979908809769,0.20902426752919187,0.3916119054421584,0.0,0.0,0.09014861707786212,0.24354417400249573,0.0
ENSG00000073849,0.0,0.0,0.0,0.0,0.0,0.7046058966207044,0.0,0.0,0.19078645320572818
ENSG00000073910,0.015683190705643876,0.0,0.28608130710188523,0.5000074638339662,0.0,0.0,0.0,0.5298610707252281,0.0
ENSG00000073921,0.0,0.0,0.0,0.1625681191546516,0.0,0.46041262402477684,0.0,0.021291649660738286,0.14723244667683713
ENSG00000073969,0.0,0.0,0.0,0.401023405907757,0.0,0.0,0.0,0.0,0.0
ENSG00000074047,0.8275243018270075,0.0,0.0,0.0,0.0,0.0,0.0,0.3271520378042393,0.0
ENSG00000074054,0.0,0.16643199421097496,0.15666106418645634,0.28707064093741463,0.0,0.0,0.0,0.2808030760860462,0.0
ENSG00000074071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5018482471851898
ENSG00000074181,0.25228352013809935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8601453389145753
ENSG00000074201,0.0,0.0,0.07575078191675524,0.3027459413747675,0.0,0.0,0.0,0.0,0.0
ENSG00000074211,0.0,0.0,0.5647811262696087,0.6429956814262072,0.0,0.0,0.0,0.5527408153416118,0.0
ENSG00000074219,0.41500744490285363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198705699331479
ENSG00000074276,0.0,0.17151507822095954,0.17321898586926562,0.09890452563803995,0.0,0.0,0.0,0.4480741193112913,0.0
ENSG00000074317,0.0,0.22213349456294168,0.056512105976512315,0.1355064223741579,0.0,0.0,0.0,0.5750810908464578,0.0
ENSG00000074319,0.0,0.0,0.0008299595141700404,0.2306629707912165,0.0,0.0,0.0,0.08297947512659642,0.0
ENSG00000074356,0.0,0.0,0.0,0.14152262806641414,0.0,0.0,0.0,0.0,0.1474269477798923
ENSG00000074370,0.0,0.0,0.0,0.0,0.8447242568118991,0.16967773093248653,0.0,0.1591879232411591,0.011994949449197021
ENSG00000074410,0.7956836282731093,0.015524775760861803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074416,0.0,0.0,0.0,0.010115103346653472,0.036837934025642796,0.0,0.0,0.0,0.597995278352421
ENSG00000074527,0.0,0.31827587812423486,0.7631711622218552,0.0,0.0,0.0,0.0,0.05198224430116653,0.0
ENSG00000074590,0.0,0.24924657232577757,0.0,0.18400759699804764,0.0,0.28713476674735455,0.0,0.0,0.0665699827096812
ENSG00000074603,0.2659592593550014,0.0,0.0,0.018448109856887173,0.0,0.03669676211489132,0.0,0.0,0.026155409177328125
ENSG00000074621,0.0,0.0,0.0,0.0,0.0,0.06700632994249965,0.0,0.0,0.5373667648095756
ENSG00000074657,0.15039880052959517,0.00019305019305019305,0.0,0.03796275795124897,0.0,0.0,0.0,0.12823944051326228,0.07327633219236869
ENSG00000074660,0.0,0.0,0.0,0.0,0.17022667960108878,0.30431573701752135,0.0,0.0,0.6876181169446975
ENSG00000074695,0.0,0.0,0.0,0.0,0.0,0.011722751248524236,0.0,0.0,0.3252273338340851
ENSG00000074696,0.15225370217587067,0.0,0.0,0.38666012773034114,0.0,0.0,0.0,0.011029472478581655,0.0
ENSG00000074706,0.0,0.0,0.0,0.0,0.0,0.8624270148957063,0.0,0.0,0.0
ENSG00000074755,0.0,0.0,0.0,0.11664907091063506,0.0,0.14259746657178374,0.0,0.16972951962480481,0.0
ENSG00000074800,0.15700555547004377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3830018174188368
ENSG00000074842,0.0,0.0,0.0,0.005204464093081164,0.0,0.04782391814958394,0.0,0.0,0.32386458311897504
ENSG00000074855,0.0,0.028822310029997373,0.0,0.509357690925922,0.0,0.0,0.0,0.36777740136876014,0.0
ENSG00000074935,0.1042161698234011,0.0,0.19024552368615102,0.35564817246655467,0.0,0.0,0.0,0.0,0.0
ENSG00000074964,0.2870387574868241,0.0,0.0,0.3447094884637184,0.0,0.0,0.0,0.0,0.0
ENSG00000074966,0.0,0.05337604646495083,0.0,0.13665448662848156,0.563938625331906,0.30280513237548556,0.0,0.0,0.0
ENSG00000075035,0.0,0.0,0.8701049248221384,0.12846471922479713,0.0,0.0,0.0,0.0,0.0
ENSG00000075043,0.0018187066974595842,0.09528139715555808,0.1383377617492941,0.2706856734158476,0.0,0.0,0.25807513488925354,0.02418725921270785,0.0
ENSG00000075142,0.3607175732110461,0.0,0.0,0.09257011273513283,0.0,0.0,0.0,0.0,0.3377877830876899
ENSG00000075151,0.19267094984690533,0.0,0.0,0.3066267270222115,0.0,0.07675368716581052,0.2140179804431698,0.0,0.0
ENSG00000075213,0.0,0.8267374884657059,0.18372586495795498,0.0,0.0,0.0,0.009900249376558604,0.03748439693812966,0.0
ENSG00000075218,0.15692613817686635,0.0,0.0,0.0,0.0,0.10249187321320412,0.287673229447928,0.0,0.0684069712967573
ENSG00000075223,0.0,0.9236595432075545,0.37289616235060974,0.0,0.07818354835508867,0.0,0.0,0.0,0.0
ENSG00000075234,0.12729786189584233,0.0,0.0,0.0,0.0,0.3983917524455988,0.0,0.0,0.097182449855338
ENSG00000075239,0.0,0.0,0.0,0.3413483805244027,0.0,0.0,0.0,0.11801050688704254,0.06322768294282181
ENSG00000075240,0.06459605077260902,0.0,0.0,0.008225534670654339,0.0,0.1668188130722881,0.0,0.08940273943289444,0.0
ENSG00000075275,0.7434725861652265,0.5637697596830412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075292,0.061911861481529204,0.003622327790973872,0.06864232301572651,0.15751235824507298,0.0,0.0,0.15350429862562845,0.13207918733695848,0.0
ENSG00000075303,0.0,0.0,0.007186544342507645,0.14116923604261838,0.0,0.0,0.0,0.2991966079035199,0.0
ENSG00000075340,0.0,0.5644133592199212,0.191072609646048,0.5216421798393247,0.0,0.0,0.0,0.01527397844121937,0.0
ENSG00000075391,0.0,0.0,0.0924285296377099,0.32500248963914824,0.0,0.14696885101516283,0.0,0.29470963076867046,0.0
ENSG00000075399,0.0,0.0,0.0,0.46444462246392926,0.0,0.0,0.0005640019617459538,0.24536078325948102,0.0
ENSG00000075407,0.0,0.0,0.016678571428571428,0.251958430849333,0.0,0.0,0.0,0.24194225509700362,0.0
ENSG00000075413,0.05166912040158257,0.0,0.0010121457489878543,0.2932857547265165,0.0,0.013131030415644474,0.0,0.15605667537065726,0.0
ENSG00000075415,0.0,0.0,0.0,0.0,0.01048337823908737,0.0,0.0,0.0,0.5423121185469837
ENSG00000075420,0.3718220324710667,0.0,0.0,0.0,0.0,0.4652796254461656,0.0,0.0,0.09262799543598882
ENSG00000075426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8445310776568556
ENSG00000075429,0.19455126605311937,0.0,0.677807446610122,0.41351197828729236,0.0,0.0,0.0,0.3356360753420447,0.0
ENSG00000075461,0.0,0.0,0.3416601823937927,0.5598494022317239,0.0,0.0,0.3798339503916514,0.3582970066888104,0.0
ENSG00000075539,0.0,0.0,0.0,0.09600917003029748,0.0,0.026008276634361654,0.0,0.13247449212476575,0.12705511850611168
ENSG00000075568,0.03001076911832997,0.0,0.0,0.19139975486806937,0.0,0.10389549144986607,0.0,0.22855964311640564,0.0
ENSG00000075618,0.0,0.0,0.0,0.0,0.0,0.03447673193433028,0.0,0.0,0.6481183498765744
