gene,OPC,astrocytes,endothelial,fetal_quiescent,fetal_replicating,hybrid,microglia,neurons,oligodendrocytes
ENSG00000174469,0.0,0.0,0.0,0.0,0.0,0.6353141275391129,0.0,0.5686852613495864,0.0
ENSG00000152910,0.0,0.0,0.0,0.0,0.0,0.047914300042583985,0.0,0.44521234449178193,0.35481974599501975
ENSG00000155052,0.44765286971682905,0.0,0.0,0.0,0.0,0.29300736789592596,0.0,0.15626927984520037,0.0
ENSG00000106078,0.35574620606371254,0.0,0.0,0.0,0.0,0.0,0.0,0.24777405423595725,0.1576820532861059
ENSG00000082438,0.0,0.0,0.7450849935383821,0.0,0.0,0.0,0.0,0.11575443786982248,0.0
ENSG00000060718,0.5003625795746003,0.0064285714285714285,0.0,0.0,0.12164750957854406,0.38437960996001497,0.0,0.0,0.0
ENSG00000111799,0.0,0.0,0.1421262859294535,0.0,0.0,0.19994192399918267,0.0,0.3664918511058801,0.0
ENSG00000108821,0.0,0.08333333333333333,0.7179738820302887,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164692,0.0,0.0,0.906134662259819,0.16013071895424835,0.0,0.0,0.0,0.0,0.0
ENSG00000124749,0.0,0.0,0.0,0.0,0.0,0.9787957451862804,0.0,0.3413406415732244,0.0
ENSG00000168542,0.0,0.0,0.8816184037533479,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187498,0.0,0.0,0.5915371027755173,0.0,0.0,0.0,0.0,0.12703402366863906,0.0
ENSG00000134871,0.0,0.0,0.5454369197431319,0.0,0.0,0.0,0.0,0.08191568047337278,0.0
ENSG00000188153,0.0,0.07442043721403152,0.0,0.0,0.0,0.0,0.0,0.0,0.7752549538495672
ENSG00000197565,0.0,0.0,0.0795006570302234,0.0,0.5013284068044619,0.0,0.0,0.0,0.0
ENSG00000080573,0.0,0.884690347385859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112280,0.6321677543639428,0.0,0.0,0.0,0.0,0.3722416500621677,0.0,0.0,0.0
ENSG00000092758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7583196074800863
ENSG00000158270,0.0,0.5588875716753556,0.5940805140048214,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846929757563903,0.0
ENSG00000168090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14777913710423735,0.0
ENSG00000198612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09582345971563981,0.0
ENSG00000115520,0.3362781491684178,0.0,0.06773226754834231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110880,0.062788906009245,0.0,0.0,0.0,0.10440613026819924,0.0,0.0,0.0,0.0
ENSG00000103647,0.0,0.0,0.0,0.6374384590975897,0.0,0.0,0.0,0.0,0.0
ENSG00000167549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9346684499576067,0.0
ENSG00000138495,0.0,0.0,0.0280693052074631,0.0,0.0,0.0,0.0,0.21142365882385933,0.0
ENSG00000131143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23015402843601895,0.0
ENSG00000131055,0.0,0.0,0.7876767880511397,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29632157173089907,0.0
ENSG00000111775,0.0,0.0,0.03042763157894737,0.0,0.0,0.0,0.0,0.2011255924170616,0.0
ENSG00000126267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17654028436018956,0.0
ENSG00000164919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23193127962085308,0.0
ENSG00000161281,0.0,0.0,0.101780152125093,0.0,0.0,0.0,0.0,0.5921923772034489,0.0
ENSG00000112695,0.0,0.0,0.0,0.0847039398718311,0.0,0.024217961654894045,0.0,0.1725414691943128,0.0
ENSG00000115944,0.0,0.0,0.0,0.009658246656760773,0.0,0.0,0.0,0.2980928971719107,0.0
ENSG00000131174,0.0,0.05142857142857143,0.06141221108326371,0.0,0.0,0.0,0.0,0.03821090047393365,0.0
ENSG00000127184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23474526066350712,0.0
ENSG00000109472,0.0,0.35955597356380276,0.0,0.0,0.0,0.12209889001009082,0.0,0.037766587677725116,0.0
ENSG00000214575,0.0,0.0,0.0,0.0,0.0,0.514422692754334,0.0,0.666428253860277,0.0
ENSG00000107864,0.0,0.0,0.0,0.0,0.0,0.25656166206541836,0.0,0.3100801515141296,0.0
ENSG00000113742,0.1721879815100154,0.08738095238095238,0.0,0.0,0.0,0.0,0.0,0.04354265402843602,0.015399737876802096
ENSG00000168993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8297105611326728,0.0
ENSG00000145920,0.0,0.0,0.0,0.0,0.0,0.14548802946593,0.0,0.765414308082661,0.0
ENSG00000135678,0.0,0.04863582443653618,0.23633577025495553,0.0,0.0,0.0,0.2108031970844613,0.0,0.2973377468801873
ENSG00000085719,0.36789744203725777,0.02261904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100884,0.0,0.30654161858240175,0.0,0.0,0.0,0.49921725331506916,0.0,0.41102867673566046,0.0
ENSG00000139117,0.0,0.2583031689544145,0.11061072820941242,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144550,0.0,0.2234615969581749,0.0,0.0,0.0,0.0,0.0,0.7510843810297073,0.0
ENSG00000080819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122657174496199
ENSG00000104324,0.0,0.279243721403152,0.15401164202300174,0.0,0.0,0.0,0.0,0.0,0.21434099388699493
ENSG00000110090,0.0,0.5630988828986258,0.23969501680723931,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143320,0.0,0.0,0.3905896550871986,0.0,0.0,0.0,0.0,0.22641812025014724,0.0
ENSG00000134376,0.0,0.38512740213523133,0.0,0.0,0.0,0.20271957899206522,0.0,0.0,0.0
ENSG00000113851,0.0,0.0,0.0,0.0,0.0,0.04566094853683148,0.0,0.11255924170616113,0.026867627785058978
ENSG00000146592,0.3947490783113051,0.0,0.0,0.0,0.2625854794121926,0.0,0.0,0.0,0.4822924947430163
ENSG00000175874,0.0,0.0,0.0,0.0,0.0,0.4310358296001763,0.0,0.7507874881729125,0.001736111111111111
ENSG00000095794,0.13528132403517934,0.0,0.4345140094176162,0.0,0.0,0.0,0.14830845129929404,0.0,0.0
ENSG00000147571,0.0,0.0,0.0,0.0,0.0,0.24298703294207247,0.0,0.8091916265056016,0.15208462893864014
ENSG00000145708,0.0,0.0,0.0,0.0,0.0,0.2168291167569662,0.0,0.7691266407070074,0.0
ENSG00000150938,0.0,0.03976190476190476,0.20226363127302854,0.0,0.0,0.11579212916246216,0.0,0.0,0.0
ENSG00000213145,0.0,0.0,0.9176853338215342,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182809,0.0,0.0,0.026124338624338623,0.7593342147256421,0.0,0.0,0.0,0.0,0.0
ENSG00000103196,0.6427914979338781,0.0,0.5700595183205495,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072832,0.0,0.0,0.0,0.880891630722457,0.0,0.0,0.0,0.0,0.0
ENSG00000109846,0.0,0.14490764277241144,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.5591636847243628
ENSG00000009307,0.0,0.0,0.0,0.12154907975460123,0.0,0.0,0.0,0.0,0.019331585845347315
ENSG00000182578,0.34696952548032034,0.0,0.0,0.0,0.0,0.0,0.798277746639531,0.0,0.0
ENSG00000119535,0.0,0.0,0.0,0.0,0.0,0.0,0.9431732937825215,0.0,0.0
ENSG00000147408,0.057418105474841614,0.4108406710726995,0.0,0.0,0.0,0.0936731673330836,0.0,0.008886255924170616,0.0
ENSG00000183117,0.4317104096820851,0.0,0.0,0.0,0.0,0.026602176541717048,0.0,0.4380322802413902,0.0
ENSG00000121904,0.3069116963093696,0.0,0.0,0.3081190321238212,0.0,0.0,0.0,0.0,0.0
ENSG00000164796,0.2898079643567775,0.0,0.0,0.0,0.0,0.4106910317949226,0.0,0.44462089555713946,0.0
ENSG00000113712,0.0,0.0,0.0,0.17599693251533743,0.037835249042145594,0.0,0.0,0.0,0.0
ENSG00000213923,0.0,0.0,0.0,0.39080253068215914,0.0,0.0,0.0,0.0,0.0
ENSG00000114646,0.30571070271131934,0.16374763599389935,0.0,0.0,0.0,0.0,0.0,0.0,0.08043621213776031
ENSG00000144655,0.0,0.0,0.47179918239898183,0.0,0.0,0.0,0.10757779367739738,0.0,0.05865102639296188
ENSG00000178662,0.0,0.0,0.0,0.37013369580667366,0.0,0.0,0.0,0.34476863193429413,0.0
ENSG00000159176,0.0,0.48090903236739535,0.019462719298245616,0.0,0.0,0.0,0.0,0.0,0.5611809197490057
ENSG00000175183,0.0,0.0,0.0,0.8385831781282556,0.11350574712643678,0.0,0.0,0.0,0.0
ENSG00000101439,0.0,0.5957589561091341,0.010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2103080568720379,0.0
ENSG00000144579,0.0,0.0,0.5052153821078541,0.0,0.0,0.0,0.0,0.0,0.14341351374427913
ENSG00000118523,0.0,0.0,0.6532288562766889,0.0,0.0,0.0,0.0,0.04271449704142012,0.0
ENSG00000116761,0.0,0.4353924080664294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044115,0.0,0.041428571428571426,0.09111107268829104,0.0,0.0,0.0,0.0,0.0,0.18071030774493338
ENSG00000066032,0.0,0.4230906588623569,0.0,0.04008649852544617,0.0,0.0,0.0,0.0,0.0
ENSG00000183230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580976257281606
ENSG00000119326,0.12590578545135575,0.0,0.286678612733103,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168036,0.0,0.0,0.0,0.0,0.1446360153256705,0.09056508577194752,0.0,0.1365521327014218,0.0
ENSG00000169862,0.0,0.1130952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325749690901262,0.0
ENSG00000164733,0.0,0.026904761904761904,0.0,0.0,0.0,0.0,0.3042357921842862,0.12550653411480972,0.0
ENSG00000109861,0.22549331062813985,0.0,0.0,0.0,0.0,0.14782345828295043,0.5547311486841651,0.0,0.0
ENSG00000103811,0.0,0.5992250338442346,0.0,0.0,0.0,0.0,0.18966168102811215,0.0,0.0
ENSG00000256043,0.41273059236785287,0.2632427046263345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163131,0.228187837458939,0.0,0.0,0.0,0.0,0.0,0.5725524556791667,0.0,0.0
ENSG00000085733,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0971563981042654,0.0
ENSG00000077063,0.0,0.0,0.0,0.21817812632560687,0.0,0.0,0.0,0.0,0.009501965923984272
ENSG00000143079,0.04654650406043971,0.0,0.01069078947368421,0.1553609459931975,0.0,0.0,0.17766999338286413,0.0,0.0
ENSG00000107874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18665869766398385,0.0
ENSG00000111249,0.0,0.0,0.0,0.8932904577066854,0.0,0.0,0.0,0.0,0.0
ENSG00000006210,0.0,0.0,0.1485401066544299,0.0,0.0,0.0,0.0,0.5913456822501184,0.0
ENSG00000168329,0.25278327258322164,0.0,0.0,0.0,0.0,0.0,0.8110949510880082,0.0,0.0
ENSG00000154639,0.0,0.0,0.0,0.6081651161458481,0.0,0.0,0.0,0.0,0.0910878112712975
ENSG00000163739,0.0,0.03897338403041825,0.8011234007075414,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107562,0.0,0.0,0.4895020507722804,0.0,0.0,0.20465538089480048,0.18396548281449565,0.0,0.0
ENSG00000145824,0.0,0.1531572614811049,0.0,0.0,0.0,0.5047925444499279,0.0,0.4576852345163339,0.0
ENSG00000161921,0.164440734557596,0.0,0.0,0.0,0.0,0.27832780392333906,0.5809176832578046,0.0,0.0
ENSG00000081041,0.0,0.3278546108380161,0.5474116996951606,0.0,0.0,0.06559854897218863,0.0,0.0,0.0
ENSG00000120280,0.0,0.0,0.0,0.0,0.0,0.18761274208575338,0.8810459721143742,0.0,0.0
ENSG00000008283,0.0,0.0,0.0,0.0,0.0,0.5083314729090347,0.0,0.4786340690947699,0.0
ENSG00000166394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734228288408374
ENSG00000051523,0.0,0.0,0.0,0.0,0.0,0.0,0.8938117031697191,0.0,0.0
ENSG00000165168,0.3954420696023933,0.0,0.0,0.0,0.0,0.0,0.7357182313002982,0.0,0.0
ENSG00000071967,0.0,0.4361837654634808,0.24836477738001012,0.0,0.0,0.0,0.17675130286965018,0.0,0.0
ENSG00000055163,0.0,0.0,0.0,0.007800891530460624,0.0,0.1856710393541877,0.0,0.26509096855810815,0.0
ENSG00000083799,0.0,0.0,0.06032007101086048,0.0,0.0,0.2133588633859512,0.0,0.02917654028436019,0.0
ENSG00000138061,0.0,0.0,0.941362793043016,0.0,0.0,0.0,0.0,0.08953488372093023,0.0
ENSG00000134716,0.0,0.7773021457341445,0.0,0.0,0.0,0.18954050785973398,0.0,0.0,0.41981217531244547
ENSG00000171903,0.0,0.8827133246088985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145476,0.0,0.4809545500762583,0.0,0.0,0.0,0.3225275972263064,0.0,0.0,0.0
ENSG00000186377,0.0,0.0,0.0,0.0,0.0,0.24990480135215482,0.0,0.9304091873138987,0.0
ENSG00000001630,0.0,0.0,0.0,0.1357361963190184,0.10584291187739464,0.0,0.0,0.0,0.0
ENSG00000142871,0.0,0.12334180647347907,0.4756500638001779,0.0,0.22903026334933801,0.0,0.0,0.0,0.0
ENSG00000173198,0.05717863105175292,0.0,0.26362471484778527,0.0,0.0,0.0,0.6687619119767777,0.0,0.0
ENSG00000152207,0.0,0.0,0.9158650710418044,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120306,0.0,0.35830601592950345,0.2155238553567449,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166265,0.0,0.0,0.6437781417441846,0.0,0.131601920558708,0.0,0.0,0.0,0.0
ENSG00000100592,0.0,0.0,0.0,0.09057682841229181,0.0,0.0,0.0,0.04457938388625592,0.0
ENSG00000146122,0.0,0.15983985765124556,0.0,0.0,0.0,0.0,0.0,0.0,0.7744041031345561
ENSG00000173406,0.0,0.0,0.0,0.7462678320436008,0.0,0.0,0.0,0.0036982248520710057,0.0
ENSG00000153071,0.4265910690462004,0.0,0.45530412851372115,0.0,0.0,0.0,0.3024014452502033,0.0,0.0
ENSG00000276644,0.0,0.0,0.0,0.0,0.5556169211116372,0.0,0.0,0.0,0.0
ENSG00000126733,0.0,0.0,0.0,0.0,0.0,0.8271004896544822,0.0,0.6635803324296674,0.0
ENSG00000165617,0.26198236103273526,0.0,0.0,0.8605838253730883,0.0,0.0,0.0,0.0,0.0
ENSG00000129562,0.0,0.034523809523809526,0.03481359649122807,0.0,0.0,0.0,0.0,0.0,0.1327199469540029
ENSG00000173402,0.0,0.5248928808225454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164535,0.0,0.0,0.0,0.0,0.0,0.0,0.5214831809812515,0.0,0.0
ENSG00000196730,0.0,0.1304095238095238,0.0,0.0,0.0,0.062154696132596686,0.0,0.27026431637117876,0.0
ENSG00000115866,0.0,0.1829829181494662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155368,0.2348527720829014,0.11761904761904762,0.0,0.0,0.07471264367816093,0.0,0.08262823391462715,0.0,0.1346129455037416
ENSG00000244274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8656334545413147
ENSG00000136485,0.0,0.0,0.0,0.4817353564790285,0.0,0.0,0.0,0.0,0.0
ENSG00000197410,0.0,0.7487906631794701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133083,0.0,0.0,0.0,0.5453870697548852,0.0,0.0,0.0,0.36007777193871715,0.0
ENSG00000170390,0.0,0.2512757498729029,0.0,0.0,0.0,0.011352169525731584,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,0.5445440784762314,0.0,0.0,0.2514352265919271,0.0,0.007951183431952663,0.0
ENSG00000204843,0.0,0.0,0.010912698412698412,0.015601783060921248,0.0,0.0,0.0,0.29433709095143035,0.0
ENSG00000043093,0.0,0.24232475851550583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109184,0.0,0.0,0.0,0.052507315472337945,0.0,0.1818869828456105,0.0,0.0,0.0
ENSG00000077279,0.0,0.0,0.0,0.9299735005750513,0.02681992337164751,0.0,0.0,0.0,0.0
ENSG00000153904,0.0485362095531587,0.4437990849008643,0.0,0.0,0.009578544061302681,0.30273794257141357,0.0,0.0,0.0
ENSG00000175197,0.0,0.05,0.3807375905269086,0.0,0.0,0.0,0.0,0.0,0.034815399161359506
ENSG00000168209,0.0,0.43959078122352147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100201,0.0,0.10928571428571429,0.0,0.0,0.0,0.07719475277497477,0.0,0.11359597156398105,0.0
ENSG00000089737,0.0,0.0,0.0,0.0,0.0,0.1311806256306761,0.0,0.22867298578199052,0.0
ENSG00000215301,0.0,0.0,0.13048245614035087,0.0,0.0,0.0,0.006048387096774193,0.0,0.07830930537352555
ENSG00000067048,0.0,0.2073131672597865,0.4274607975168613,0.0,0.0,0.0,0.06836969538208218,0.0,0.007863695937090432
ENSG00000108654,0.11248073959938366,0.0,0.04906798245614035,0.09969325153374232,0.0,0.0,0.04153225806451613,0.0,0.02981651376146789
ENSG00000104325,0.0,0.4383461108286731,0.0,0.0,0.0,0.11275695284159613,0.0,0.0,0.0
ENSG00000023892,0.0,0.0,0.0,0.0,0.0,0.14691656590084642,0.778167293542579,0.0,0.0
ENSG00000119522,0.0,0.4562040671072699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205744,0.0,0.0,0.0,0.0,0.0,0.0,0.8992592397391583,0.07325581395348837,0.0
ENSG00000175984,0.0,0.0,0.6065047587891346,0.06372549019607843,0.0,0.0,0.0,0.0,0.0
ENSG00000184210,0.0,0.7989371710536914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070413,0.0,0.0,0.0,0.0,0.0,0.4719435690463786,0.0,0.31985721837565656,0.0
ENSG00000136267,0.0,0.0,0.0,0.0,0.0,0.6569331482996235,0.0,0.5839997926110678,0.0
ENSG00000153933,0.0,0.0,0.0,0.0,0.0,0.24337604683710778,0.0,0.34332924596850145,0.0
ENSG00000058866,0.565962085233274,0.23449388239281477,0.0,0.0,0.0,0.125520555617242,0.0,0.0,0.0
ENSG00000114956,0.0,0.0,0.0,0.17414527479740016,0.0,0.0,0.0,0.01066350710900474,0.0
ENSG00000162496,0.0,0.42910469411964075,0.0,0.0,0.0,0.0,0.2998664840558494,0.0,0.0
ENSG00000100612,0.03659476117103236,0.0,0.0,0.0,0.0,0.13042381432896064,0.02497349250305616,0.0002962085308056872,0.0
ENSG00000073737,0.27499864952115877,0.0,0.0,0.016884531590413945,0.0,0.0,0.8718488306761746,0.0,0.0
ENSG00000174953,0.003852080123266564,0.0,0.0,0.06365030674846625,0.0,0.0,0.0,0.0866409952606635,0.0
ENSG00000139734,0.0,0.0,0.0,0.0,0.5433995255111189,0.0,0.0,0.0,0.0
ENSG00000211448,0.0,0.6255714888821448,0.0,0.0,0.0,0.3447646106372101,0.0,0.0,0.0
ENSG00000160305,0.23096620238922885,0.0,0.0,0.0,0.0,0.0,0.0,0.11818369836506913,0.0
ENSG00000066084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27212998345822403
ENSG00000165023,0.0,0.0,0.0,0.0,0.0,0.3228291924705107,0.0,0.7608703770707373,0.0
ENSG00000162595,0.0,0.0,0.0,0.0,0.0,0.5428752933318414,0.0,0.5200329723472925,0.0
ENSG00000162946,0.8702680443013393,0.0,0.2437200587887444,0.0,0.0,0.0,0.0,0.0,0.0846774193548387
ENSG00000150764,0.0,0.0,0.0,0.0,0.0,0.3723587662913188,0.0,0.069114739616927,0.012276216870540264
ENSG00000050165,0.0,0.3092900864260295,0.0,0.0,0.0,0.16296670030272453,0.0,0.3402868545283703,0.0
ENSG00000164741,0.0,0.3143768852736824,0.3931516034574683,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075711,0.0,0.0,0.0,0.0,0.0,0.05474268415741675,0.0,0.03687796208530806,0.21087716919971286
ENSG00000150672,0.0,0.0,0.0,0.08484922378508464,0.0,0.10973763874873865,0.0,0.09730450236966824,0.10384868301296053
ENSG00000151208,0.0,0.0,0.0,0.0,0.11590038314176246,0.0,0.0,0.0,0.0
ENSG00000170579,0.0,0.0,0.0,0.18715179649538535,0.0,0.0,0.0,0.4300424433317367,0.0
ENSG00000198010,0.0,0.0,0.0,0.4259841958906726,0.0,0.0,0.0,0.6813928440994904,0.0
ENSG00000080845,0.0,0.0,0.0,0.5676813048957827,0.0,0.0,0.0,0.0,0.0
ENSG00000126787,0.0,0.0,0.0,0.0,0.8460261179719851,0.0,0.0,0.0,0.0
ENSG00000144355,0.0,0.0,0.0,0.0,0.0,0.5202405439352358,0.0,0.6441496229249023,0.0
ENSG00000115844,0.0,0.0,0.0,0.39208969042462616,0.0,0.249864160993718,0.0,0.3168575162925281,0.0
ENSG00000006377,0.0,0.0,0.0,0.0,0.0,0.8705683638077027,0.0,0.35487332304676916,0.0
ENSG00000231764,0.0,0.0,0.0,0.2452048674843885,0.0,0.5471363228121011,0.0,0.5136333323904853,0.0
ENSG00000198947,0.0,0.02095238095238095,0.0,0.0,0.0,0.03229061553985873,0.0,0.04487559241706161,0.0
ENSG00000142700,0.0,0.0,0.0,0.0,0.6135707791968429,0.0,0.0,0.0,0.21595468405771728
ENSG00000104093,0.0,0.0,0.0,0.0,0.0,0.09409687184661958,0.0,0.11581490647522365,0.0
ENSG00000197653,0.0,0.0,0.0,0.8130490318724204,0.0,0.0,0.0,0.0,0.0
ENSG00000118997,0.0,0.5933970138463353,0.0,0.0,0.0,0.05078597339782346,0.0,0.0,0.0
ENSG00000086061,0.13289676425269645,0.0,0.07154605263157894,0.04792944785276074,0.0,0.0015136226034308778,0.0,0.012885071090047393,0.0
ENSG00000069345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13122037914691942,0.0
ENSG00000140403,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.14267874169213943,0.0
ENSG00000132002,0.11825885978428351,0.0,0.11787280701754387,0.0,0.0,0.0963673057517659,0.0,0.006220379146919431,0.10553965862489094
ENSG00000164031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325983693240451,0.0
ENSG00000135924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025147928994082,0.4063559367215682
ENSG00000162616,0.0,0.0,0.05098684210526316,0.0,0.0,0.11629667003027246,0.0,0.006664691943127962,0.216239162075347
ENSG00000108176,0.0,0.0,0.0,0.0,0.0,0.14993954050785974,0.0,0.4763547099506123,0.21847401574793487
ENSG00000205981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986238432133218,0.0
ENSG00000102580,0.0,0.1665200813421454,0.015076754385964912,0.0,0.0,0.20736629667003026,0.0,0.0,0.03505897771952818
ENSG00000101152,0.0,0.0,0.0,0.0,0.0,0.4024405986020597,0.0,0.5549189920162119,0.0
ENSG00000116675,0.0,0.0,0.0,0.0,0.0,0.11840634635540907,0.0,0.3510701804598351,0.27467998318864884
ENSG00000105612,0.0,0.41647039484833076,0.0,0.0,0.0,0.25001830257077906,0.0,0.0,0.0
ENSG00000187957,0.0450693374422188,0.0,0.0,0.0,0.0,0.24217961654894046,0.0,0.1654324644549763,0.017365661861074706
ENSG00000106976,0.0,0.0,0.0,0.0,0.0,0.3983291513475891,0.0,0.7131414889410636,0.0
ENSG00000197959,0.09476117103235747,0.0,0.0,0.0,0.0,0.09081735620585267,0.0,0.05864928909952607,0.250945216457156
ENSG00000150760,0.207957021332421,0.11944162006439586,0.02549342105263158,0.0,0.07279693486590039,0.12838704324409406,0.0,0.0,0.21339883850981808
ENSG00000135905,0.3469800771284092,0.0,0.0,0.0,0.0,0.43146571867484507,0.07362161015892024,0.18525827981715695,0.2665347896694079
ENSG00000147251,0.0,0.0,0.0,0.0,0.0,0.41429424676990134,0.0,0.008810012899969152,0.0
ENSG00000134516,0.2434096632548855,0.0,0.0,0.0,0.0,0.0,0.774133925428764,0.0,0.0
ENSG00000088538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345930819954168,0.0
ENSG00000128512,0.0,0.11873834943229962,0.0,0.0,0.0,0.0,0.004640371229698376,0.0,0.0
ENSG00000147459,0.0,0.07009744111167598,0.0,0.0,0.0,0.0,0.0,0.0,0.8220758339704741
ENSG00000116641,0.0,0.3257582782579224,0.0,0.19286710887095468,0.0,0.010595358224016145,0.0,0.0,0.0
ENSG00000107099,0.16235392320534223,0.0,0.0,0.0,0.0,0.0,0.628183530098735,0.0,0.0
ENSG00000101134,0.0,0.0,0.0,0.7788358848151293,0.0,0.0,0.0,0.0,0.0
ENSG00000083097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23226692419865952,0.0
ENSG00000205683,0.0,0.4107744611179519,0.0,0.0,0.0,0.21617219041511065,0.0,0.011094674556213017,0.0
ENSG00000175497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4427195173848335,0.0
ENSG00000130226,0.31923825361819336,0.0,0.0,0.0,0.0,0.0,0.0,0.4231016758648948,0.0
ENSG00000188641,0.0,0.0,0.0,0.2346072881133247,0.0,0.0,0.0,0.0,0.6467983813411621
ENSG00000092964,0.0,0.043333333333333335,0.0,0.23351226993865032,0.0,0.0,0.0,0.0,0.15760157273918743
ENSG00000113657,0.0,0.0,0.0,0.912427313355888,0.0,0.0,0.0,0.0,0.0
ENSG00000157851,0.0,0.0,0.0,0.8459594843965528,0.03639846743295019,0.0,0.0,0.0,0.0
ENSG00000171587,0.5319352808262756,0.0,0.0,0.0,0.0,0.35648901220724394,0.0,0.20003628116324068,0.0
ENSG00000171451,0.29813047915844143,0.0,0.0,0.0,0.05890804597701149,0.30644634845410385,0.0,0.0,0.2238910279415514
ENSG00000096696,0.0,0.0,0.8415125537636685,0.0,0.0,0.0,0.0,0.037209302325581395,0.0
ENSG00000151914,0.02889060092449923,0.23023809523809524,0.0,0.0,0.0,0.22351160443995963,0.0,0.11507701421800948,0.149737876802097
ENSG00000125868,0.0,0.0,0.0,0.0,0.0,0.012613521695257316,0.0,0.14292061611374407,0.0
ENSG00000133059,0.0,0.0,0.0,0.0,0.0,0.13031184899825873,0.0,0.28270061825556364,0.0
ENSG00000143476,0.0,0.0,0.0,0.03376906318082789,0.6365723389328922,0.0,0.0,0.0,0.0
ENSG00000134769,0.3177565135181824,0.4215433655312659,0.0,0.0,0.0,0.2618640314218535,0.0,0.0,0.0
ENSG00000120129,0.14946199495306764,0.0,0.34440107811688664,0.0,0.0,0.0,0.0987175347615791,0.0,0.0
ENSG00000143507,0.33747786825327597,0.0,0.0,0.0,0.16906130268199235,0.0,0.0,0.0,0.3965115935893625
ENSG00000111266,0.16022145280655226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22263275892192547
ENSG00000133878,0.0,0.0,0.01455026455026455,0.0,0.0,0.0,0.0,0.5682181703410365,0.0
ENSG00000138166,0.0,0.0,0.413804732621084,0.0,0.0,0.0,0.2099232945428849,0.0,0.0
