gene,Cerebellum-Astrocytes,Cerebellum-Granule_neurons,Cerebellum-Inhibitory_interneurons,Cerebellum-Microglia,Cerebellum-Oligodendrocytes,Cerebellum-Purkinje_neurons,Cerebellum-SLC24A4_PEX5L_positive_cells,Cerebellum-Unipolar_brush_cells,Cerebellum-Vascular_endothelial_cells
ENSG00000146090,0.0,0.630911127009849,0.0,0.0321900338419016,0.0,0.0,0.0,0.0031542056074766356,0.0
ENSG00000146122,0.22622798509362185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729412296576514
ENSG00000146143,0.0925961052231377,0.0,0.0,0.0,0.0038994457640538407,0.001090026478375993,0.0,0.0,0.0
ENSG00000146147,0.9086147613022928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146151,0.0,0.0,0.0,0.0,0.0,0.5685300936813855,0.28873858075015596,0.0,0.0
ENSG00000146192,0.0,0.0,0.006359649122807018,0.9571090360862875,0.0,0.0020992366412213737,0.019504188190068474,0.0,0.02468724869468912
ENSG00000146216,0.0,0.0,0.0,0.0,0.0,0.1616812552883615,0.10991921541951301,0.0,0.0
ENSG00000146233,0.8476028867542624,0.009495454736311722,0.0,0.0068569746909947025,0.0,0.0,0.0,0.0,0.005433686333837619
ENSG00000146242,0.015764462335286195,0.0,0.0,0.0,0.0,0.0,0.0,0.9208483857845046,0.0
ENSG00000146243,0.0,0.0,0.0013761467889908258,0.0,0.0,0.20911093464190642,0.007732601746277001,0.0,0.0
ENSG00000146247,0.0,0.277718051856688,0.013332527982863013,0.0,0.0,0.0,0.008738564400446906,0.0,0.0
ENSG00000146263,0.3864341389822309,0.0,0.0,0.026486000269645104,0.014530588892487388,0.0,0.0,0.0,0.0011805186863344539
ENSG00000146267,0.0,0.0,0.022340704186463046,0.0,0.0,0.15597465189252308,0.2854055211474314,0.0,0.0
ENSG00000146278,0.2352417031020403,0.0,0.0,0.0,0.000908723747980614,0.0,0.0,0.0,0.2350690374371007
ENSG00000146285,0.0,0.0,0.0,0.0,0.16457971974592445,0.0,0.9170882548415019,0.0,0.0
ENSG00000146350,0.0,0.0,0.0,0.0,0.0,0.3229550980605597,0.008841886269070735,0.0,0.0
ENSG00000146352,0.0,0.5021779824535026,0.001065801668211307,0.0,0.0,0.0,0.14961893279324032,0.017294019180036643,0.0
ENSG00000146373,0.08954441498281705,0.0,0.0,0.040440050426514766,0.0,0.0,0.01864288649364535,0.0,0.0
ENSG00000146374,0.0,0.0,0.4633205353147312,0.0,0.0,0.0,0.0,0.9525209590637488,0.0
ENSG00000146376,0.3042972223785431,0.0,0.0,0.059634398840484666,0.0,0.0,0.17514450042672275,0.0,0.6184391794990871
ENSG00000146386,0.0,0.0,0.0,0.006266066838046272,0.0,0.3566175519459382,0.06161266264756846,0.03480982191012604,0.005538368789401659
ENSG00000146411,0.7325521327736545,0.0,0.0,0.0,0.017007533854428693,0.0,0.0,0.0,0.037959970102436486
ENSG00000146414,0.0,0.10679111135069813,0.0,0.0,0.0,0.1782429501722938,0.0,0.0,0.0
ENSG00000146416,0.0,0.18186681204057847,0.0021365638766519825,0.0,0.0,0.0,0.16323456918573068,0.053345308151231244,0.0
ENSG00000146426,0.0,0.0,0.0,0.0,0.0,0.17954251856346376,0.010558093994778068,0.0,0.0
ENSG00000146433,0.0,0.0,0.06300156651536072,0.0,0.0,0.23628106106951635,0.21147473084605284,0.0,0.0
ENSG00000146463,0.0,0.0,0.0,0.0,0.0,0.25555727875496753,0.050249755266413815,0.0,0.0
ENSG00000146477,0.6026358702546837,0.0,0.0,0.0,0.550671211786209,0.0,0.0,0.0,0.0
ENSG00000146530,0.0,0.0,0.0,0.022945874148736996,0.0,0.5557698635588316,0.37058926748781523,0.0,0.0
ENSG00000146540,0.0,0.0,0.0,0.0,0.0,0.2361993585414667,0.027530174505865458,0.0,0.0
ENSG00000146555,0.0,0.0,0.0,0.011299452140069789,0.0,0.5491840378735474,0.0,0.0,0.0
ENSG00000146592,0.34540411225031326,0.0,0.0,0.0,0.6581473279355621,0.0,0.0,0.0,0.0
ENSG00000146648,0.7492175044248822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146674,0.0,0.0,0.0,0.0,0.0,0.7238236362432031,0.0,0.0,0.07753682102795952
ENSG00000146729,0.15773695087626705,0.0,0.0,0.0,0.0,0.0,0.018159429073447104,0.0,0.0027908937605396287
ENSG00000146776,0.0,0.13031576015020005,0.0,0.0061149182920400644,0.0,0.0031987822355807327,0.0,0.0,0.0
ENSG00000146802,0.0,0.0,0.0,0.0027569266247562123,0.0,0.2912892506535841,0.08364958846231031,0.0,0.0
ENSG00000146828,0.19084713368284156,0.0,0.0,0.006192179633008204,0.003426017874875869,0.0010118941949227764,0.0,0.0,0.005043573244819398
ENSG00000146910,0.4942238013209017,0.0,0.0,0.0,0.0,0.0,0.0,0.7592388171882424,0.0
ENSG00000146918,0.13295862949158138,0.00038797284190106686,0.0,0.0,0.003718003718003718,0.0,0.005439271148150729,0.0,0.0003470883146934053
ENSG00000146938,0.20037257565366903,0.049404873842314484,0.0,0.0,0.34422422207200454,0.0,0.06743151085723899,0.07146404236991492,0.0
ENSG00000146950,0.0,0.0,0.0,0.0,0.0,0.039174921747237315,0.1191384205245984,0.0,0.36610351162775157
ENSG00000146966,0.02487158791625056,0.0,0.0,0.0,0.007181889149102264,0.0,0.0,0.3435056394082387,0.01493493179039107
ENSG00000147010,0.0,0.0,0.034081063787211145,0.2594459713219925,0.15325294903287084,0.22743673923234614,0.32936774909154226,0.0,0.029902584255624046
ENSG00000147027,0.6279002334816618,0.0,0.0,0.0,0.0,0.0,0.08671598662328474,0.0,0.004196888091909818
ENSG00000147044,0.0,0.04763371492837842,0.0,0.0,0.360062431836364,0.2669475586227587,0.3010038472400898,0.0,0.0
ENSG00000147050,0.0008240482822655524,0.12886859460298664,0.0,0.04904434028000495,0.0,0.0,0.0,0.0,0.0
ENSG00000147065,0.3395276561207963,0.0,0.0,0.25449793429954604,0.0,0.0,0.0,0.0,0.48647698577454784
ENSG00000147099,0.0,0.0,0.0037528096630586594,0.007680769835856169,0.0,0.1774507930359463,0.07678958829348408,0.0,0.0
ENSG00000147100,0.09401363807413504,0.0,0.0,0.0,0.011259439371295378,0.041816054551724983,0.003497240245132857,0.0,0.2617745154859313
ENSG00000147113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664333636444858
ENSG00000147119,0.1959125762820275,0.0,0.00934100225281364,0.0008711746397279744,0.036085184344368554,0.0,0.0,0.0,0.05094867768702414
ENSG00000147133,0.0,0.0,0.0,0.004075612779192117,0.0,0.15908673010212016,0.0792152218310853,0.0,0.012529072847986161
ENSG00000147145,0.5975146903824957,0.0,0.0,0.0,0.32377693748179587,0.0,0.0,0.0,0.04358244943657305
ENSG00000147162,0.0,0.0,0.0,0.013770794006862801,0.0,0.21925646609327726,0.0586282264437296,0.0,0.0003817504655493482
ENSG00000147202,0.26807409127109216,0.0,0.0,0.4423011419536387,0.11608139095213713,0.10147965807123248,0.0,0.0,0.023261882915889428
ENSG00000147234,0.0,0.3505972674539705,0.0,0.0,0.0,0.2690761660859318,0.0,0.0,0.0
ENSG00000147246,0.0,0.0826564439988963,0.1265136629076048,0.0,0.7179736232307224,0.0,0.0,0.0,0.0
ENSG00000147251,0.0,0.12610242312497444,0.2611308615695427,0.1862218182763468,0.0,0.0,0.0,0.0,0.0
ENSG00000147257,0.0,0.0,0.0,0.0,0.0,0.890897871668683,0.0,0.0,0.0
ENSG00000147316,0.0,0.0,0.0,0.0,0.0,0.2960013182332089,0.09873546180035624,0.0,0.0032055361119949087
ENSG00000147324,0.0,0.0,0.0034730185425850893,0.0,0.0,0.06597877170851858,0.20463265052600235,0.005763239875389407,0.07871402410016191
ENSG00000147394,0.0,0.0,0.0,0.0537403443996835,0.0,0.4684276207668912,0.3169652789881414,0.0,0.00253077975376197
ENSG00000147408,0.23581379275021988,0.0,0.0,0.16855799081650275,0.4093000094263984,0.3816247479310854,0.09853329444032323,0.0,0.0009978506336254264
ENSG00000147421,0.0033413147583804957,0.0,0.0,0.007252227171492206,0.0,0.000128705840582283,0.29386812855997085,0.0,0.012351218796959756
ENSG00000147454,0.24247222087201356,0.0,0.0,0.27072155176478446,0.0,0.005521979521829388,0.001575987444415381,0.0,0.0034863994998267835
ENSG00000147459,0.7354382836173918,0.020882823723747727,0.0,0.005297233666862861,0.0,0.0,0.0,0.0,0.013632671616103053
ENSG00000147481,0.0,0.0,0.6825076783403574,0.0,0.6490665255965997,0.0,0.06451684514008629,0.0,0.0
ENSG00000147488,0.0,0.8741305815596999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147509,0.947206598790396,0.0,7.552870090634441e-05,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147526,0.0,0.0,0.0,0.09074149606918301,0.0,0.32680438718885585,0.19998530786215235,0.0,0.4335618114138908
ENSG00000147548,0.0,0.0,0.0,0.0,0.0,0.16165898420948135,0.0791275415461703,0.0,0.0
ENSG00000147576,0.246639513265734,0.0,0.0,0.025879073313394275,0.07286525098772255,0.0014335167761405998,0.0,0.0,0.0
ENSG00000147588,0.23866147748720667,0.0,0.0,0.0,0.9096077523761958,0.0,0.0,0.0,0.0
ENSG00000147601,0.0,0.0,0.0,0.0,0.0,0.1910428304648885,0.05891186970792103,0.0,0.006004827152583252
ENSG00000147604,0.0,0.03071806175745213,0.0,0.0032158460044850413,0.0,0.0,0.0,0.0,0.32652621267160237
ENSG00000147606,0.0,0.934948769772234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147642,0.0,0.0,0.0,0.0,0.0,0.5864938834328739,0.39866105257807544,0.0,0.0
ENSG00000147649,0.0,0.0,0.06258612719626314,0.0,0.0,0.1748683766320808,0.06126601645994474,0.0,0.012274591882721007
ENSG00000147650,0.0,0.006515782833709908,0.08420313361681213,0.0,0.0,0.0,0.012437759907329942,0.009066545054725374,0.0
ENSG00000147655,0.11421637053072238,0.0,0.0,0.0,0.0,0.0,0.0,0.9538285322189903,0.0
ENSG00000147679,0.0,0.0,0.0,0.0,0.0,0.34501025300097726,0.03521247834472987,0.0,0.0
ENSG00000147724,0.3099655824823622,0.0,0.0,0.0,0.1251576366213162,0.010280348306169047,0.12118171057094211,0.0,0.0
ENSG00000147852,0.0,0.0,0.0,0.0,0.0013739224137931034,0.45496036841814447,0.08427431471082734,0.0,0.0
ENSG00000147853,0.0,0.0,0.048640614907385145,0.0,0.0,0.005086522250556811,0.25118331609437267,0.0,0.007775906563691911
ENSG00000147862,0.2820066300785672,0.4084040190808463,0.13985248378018145,0.0,0.0,0.0,0.0,0.17521107683993245,0.0
ENSG00000147905,0.0015235765124555162,0.0,0.1001720124586448,0.0,0.0,0.12921032293470358,0.12775788627158105,0.0,0.0
ENSG00000148019,0.0,0.0,0.0,0.0,0.00222052067381317,0.22508805927568298,0.08312079553412564,0.0,0.0
ENSG00000148053,0.594834827836953,0.0023992374727668845,0.0,0.0,0.0014089595375722545,0.0,0.0,0.0,0.0
ENSG00000148082,0.0,0.0,0.259643300553052,0.0,0.7046410684846435,0.00806301547411624,0.0,0.0,0.0
ENSG00000148090,0.0,0.0,0.0,0.0,0.0,0.04325411889723914,0.32981499751573273,0.013173917916788696,0.0
ENSG00000148120,0.0,0.0,0.0,0.0,0.0,0.3880820080284694,0.21671593694272318,0.0,0.0
ENSG00000148123,0.0,0.33104676096028085,0.3612754472404609,0.0,0.5164870575458159,0.0,0.06903075790393923,0.0,0.0
ENSG00000148143,0.0,0.0,0.04663478097542773,0.0,0.1522775217540436,0.16921408727190188,0.01186553053845822,0.0,0.0
ENSG00000148154,0.0,0.0,0.03391586784290243,0.03436315214547286,0.0,0.24938674520873602,0.18771740323064082,0.0,0.0
ENSG00000148175,0.5696784539965906,0.0,0.0,0.042792548052019035,0.0,0.0,0.0,0.0,0.24563280406925794
ENSG00000148180,0.6259144515178305,0.0,0.0,0.22109378323941573,0.0,0.0,0.0,0.0,0.023617925920413892
ENSG00000148200,0.0,0.0,0.0,0.0,0.0,0.4785608096416476,0.13058473872745696,0.0,0.0
ENSG00000148204,0.9045494818188053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148219,0.0,0.0,0.0,0.0,0.0,0.5178090639921656,0.5077436958168187,0.0,0.0
ENSG00000148225,0.30463735142228904,0.0,0.0,0.0072919125061683375,0.0,0.0,0.03934511155342955,4.8923679060665357e-05,0.0
ENSG00000148303,0.0,0.0296684605720546,0.0,0.014303000398553794,0.0,0.0,0.0,0.0,0.3175149234481968
ENSG00000148356,0.0,0.0,0.0,0.002560682221385947,0.0,0.15142528901752425,0.08730018050319005,0.0,0.0
ENSG00000148357,0.0,0.6479342051794487,0.0,0.0,0.01938520825314873,0.0,0.015307276807790333,0.0,0.003748840157093681
ENSG00000148400,0.46673558916125296,0.0,0.0,0.023664564199674776,0.15472519066519105,0.0,0.0,0.0,0.4100977139892961
ENSG00000148408,0.0,0.13675671908688838,0.0,0.0,0.0,0.4505267636029378,0.3409860839976658,0.0,0.0
ENSG00000148411,0.4203442952044881,0.0,0.0,0.0,0.07707796718463755,0.0,0.0,0.0,0.205887005472239
ENSG00000148429,0.047783307317977614,0.0,0.0,0.14845900020928693,0.0,0.01757557866753204,0.003038674033149171,0.0,0.09864677161162047
ENSG00000148468,0.0,0.000496342737722048,0.012528596922016017,0.0,0.0,0.19103655502110553,0.14264721346886505,0.0,0.0
ENSG00000148484,0.0,0.0,0.0,0.0010041966426858513,0.0,0.37188356000621875,0.09954509602070355,0.0,0.05723958869687093
ENSG00000148488,0.0,0.0,0.0,0.0,0.0,0.3403854294047408,0.4220951230165261,0.19053089762589084,0.566798047647401
ENSG00000148498,0.2349049058284196,0.0,0.0,0.0,0.0036885245901639345,0.3601555534542477,0.00937232294763707,0.0,0.027197251339101967
ENSG00000148516,0.22237576914159762,0.30353512768324564,0.0,0.0,0.2153733594904997,0.0,0.0,0.022529800069521027,0.11293187080927627
ENSG00000148541,0.0,0.11250908490583482,0.0,0.0,0.0,0.14637287144140462,0.004538225074191438,0.0,0.0
ENSG00000148634,0.0,0.0,0.0,0.0,0.0,0.2531484499973415,0.12259499001927752,0.0,0.0
ENSG00000148655,0.028210613651001384,0.0,0.0,0.7228370893533831,0.0,0.0,0.007240337061032706,0.0,0.3288593697811239
ENSG00000148660,0.07751133719330457,0.0,0.0,0.0024447597264071583,0.0,0.32476876107045405,0.2002668823476523,0.0,0.0
ENSG00000148672,0.36588332080500957,0.0,0.0,0.0,0.0,0.06123188627459925,0.0,0.0,0.004494113903913458
ENSG00000148690,0.0,0.0,0.0,0.010236496681445904,0.0,0.2205112413854672,0.0,0.0,0.0
ENSG00000148700,0.4058062337014855,0.0,0.0,0.0,0.05515601918576658,0.0,0.024332217570804802,0.0,0.0800325694011989
ENSG00000148737,0.5298559537475896,0.0,0.0,0.020681540823585223,0.5070539303932242,0.0,0.0,0.0,0.04446007503537257
ENSG00000148773,0.4394954507936574,0.0,0.0,0.005330795696556429,0.06206525974955887,0.0,0.0,0.0,0.05585640652900326
ENSG00000148798,0.0,0.1375580514526597,0.0,0.0,0.0,0.3384312740394245,0.3334009307435864,0.0,0.0
ENSG00000148841,0.02309037753681958,0.027463893866464438,0.0,0.12360873243312359,0.0,0.0,0.0,0.030910823139425402,0.42226041938181286
ENSG00000148842,0.0,0.0,0.008783622916306908,0.0,0.01117998297369673,0.17968674936202722,0.12819933088104782,0.0,0.0
ENSG00000148848,0.0,0.0,0.0,0.0,0.0,0.35637265476396685,0.0,0.20003354032498644,0.21905948199291536
ENSG00000148908,0.0,0.04068532826133298,0.0,0.8885550083279672,0.0,0.0,0.0,0.0,0.025753686692409124
ENSG00000148925,0.0,0.0,0.0,0.0,0.0,0.2916838286682697,0.16154289652866874,0.0,0.0
ENSG00000148926,0.03297800605980699,0.0,0.0,0.012644595701623155,0.0,0.0,0.0,0.0,0.9031662607041152
ENSG00000148948,0.2234516798037052,0.0,0.0,0.0,0.3333374413194625,0.22684474295443857,0.2495886753745083,0.0,0.0
ENSG00000149054,0.0,0.0,0.11209449891336724,0.0,0.0,0.4850657978001532,0.0031380753138075313,0.0,0.003907643906633982
ENSG00000149091,0.0,0.0,0.0,0.0,0.0,0.2350917266731809,0.17441381606510725,0.0,0.03495080959306297
ENSG00000149131,0.07131011943590725,0.0013954588457899715,0.0,0.0,0.0,0.0,0.0,0.0822526134636203,0.3683789779796273
ENSG00000149177,0.0,0.30164536928749225,0.0029399499582985823,0.2834773111786571,0.0,0.18640161237037292,0.0,0.0,0.0
ENSG00000149179,0.20987121875217543,0.0,0.0,0.0,0.0,0.2110868751426424,0.0,0.0,0.0
ENSG00000149187,0.0,0.10177587210377909,0.0,0.0,0.0,0.16320740212471135,0.06057991250679447,0.0,0.0
ENSG00000149212,0.3394053539411971,0.0,0.0,0.05834658670931776,0.0,0.0,0.0,0.49148951712836764,0.013869116394960612
ENSG00000149218,0.0,0.0,0.0,0.0016419260908100807,0.11039275236212016,0.3219146083783216,0.17174086415659895,0.0,0.2632382163595896
ENSG00000149231,0.0,0.0,0.0,0.0,0.0,0.34229077617625026,0.16177987804580074,0.0,0.0
ENSG00000149243,0.0,0.0,0.21447357461081748,0.0,0.0,0.2500633273463243,0.15893770906416702,0.0,0.0
ENSG00000149256,0.0,0.0,0.3859994399451127,0.0,0.0,0.0,0.0,0.49019983108043746,0.0
ENSG00000149257,0.40303501717707585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755234014195945
ENSG00000149269,0.0,0.31781151528825036,0.0,0.0,0.0,0.17342072246715937,0.1679169265302376,0.0,0.0
ENSG00000149273,0.008488187060853252,0.10270671121031773,0.0,0.01352737829214032,0.0,0.0,0.0,0.0,0.26945375664620946
ENSG00000149289,0.0,0.0,0.0,0.14489195968372623,0.0,0.28050119567352455,0.000449048188707936,0.0,0.0
ENSG00000149292,0.38517394628211205,0.00014822134387351777,0.0,0.0465410263141822,0.06560079391305022,0.0,0.0,0.0,0.0014382960035133946
ENSG00000149294,0.0,0.10873763852181083,0.1842911722205348,0.0,0.011249006766982731,0.29347176898498756,0.2096167436761305,0.0,0.0
ENSG00000149346,0.0,0.0,0.0,0.009911150033159316,0.0,0.31374272004549314,0.1032351385630098,0.0,0.0
ENSG00000149403,0.0,0.0,0.0,0.0,0.25306729506598347,0.46732948473792,0.707081118150647,0.0,0.0
ENSG00000149451,0.28407884016399015,0.0,0.0,0.0,0.40844655970662197,0.0,0.0,0.0,0.1531520860857269
ENSG00000149488,0.0,0.0,0.38768339108472644,0.0,0.01947368947725747,0.036614450662391135,0.0009688784497944805,0.3189233516589141,0.0
ENSG00000149499,0.061505247577458184,0.0,0.00020467836257309947,0.05893041374730069,0.023779068924838484,0.0,0.0,0.0,0.6257875812252641
ENSG00000149548,0.3265316805231461,0.0,0.0,0.04125940695366239,0.00042842741935483867,0.0,0.0,0.0,0.0
ENSG00000149554,0.32868731771975956,0.0,0.0,0.017785996814621594,0.0,0.0,0.0,0.0,0.0
ENSG00000149564,0.0,0.0,0.000395778364116095,0.023266290745231757,0.0,0.0,0.009322834645669293,0.0,0.9243558542523291
ENSG00000149571,0.24987249508803516,0.18489379436829959,0.3161110813908909,0.0,0.0,0.0,0.0,0.49168611337408225,0.0
ENSG00000149582,0.0,0.0,0.0,0.0,0.0,0.26103851762465335,0.019820627413023175,0.0018982229402261718,0.0
ENSG00000149633,0.5665899090288374,0.004184549356223177,0.0,0.0,0.049904966193869374,0.0,0.0,0.027740375566462524,0.0014652317880794704
ENSG00000149636,0.2739760536632759,0.0,0.0,0.019869644756256258,0.029200512230004604,0.0,0.0,0.0,0.020319937093711493
ENSG00000149639,0.0,0.14788011900917353,0.01537391027277918,0.0,0.0030314658480429775,0.00385644811209192,0.005348589675359234,0.10821698559759628,0.005482696649153788
ENSG00000149654,0.0,0.0,0.8748336588100032,0.0,0.0,0.0,0.0,0.39534959738718295,0.0
ENSG00000149806,0.0,2.424830261881669e-05,0.0,0.00608316927624016,0.0,0.0,0.0,0.0,0.2893942797562295
ENSG00000149925,0.007794400753218204,0.0,0.0,0.004852627585876701,0.004499596448748992,0.0,0.014434000489314223,0.0,0.4112604315874202
ENSG00000149926,0.0,0.023681056167416205,0.13167426816609692,0.0,0.0,0.010954123849125322,0.14864450315786978,0.008033899629996353,0.0
ENSG00000149948,0.5758984862974182,0.0,0.0,0.0,0.4677991144369399,0.0,0.0,0.0,0.0
ENSG00000149970,0.0,0.015531832617188155,0.0,0.0,0.0,0.4467913062863159,0.0,0.6138568301982138,0.0
ENSG00000149972,0.0,0.4536944624316307,0.0,0.0,0.0,0.39792353944384656,0.23183772671007147,0.00594576714742067,0.0
ENSG00000150048,0.00022357723577235775,0.0012875536480686696,0.0,0.0,0.03359231034955266,0.0,0.0,0.0,0.8174079025319098
ENSG00000150051,0.835224385772641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150054,0.0,0.20335301342782072,0.17873153399970454,0.0,0.0,0.0,0.22179187543435647,0.0,0.0
ENSG00000150076,0.0,0.0,0.0,0.0,0.0,0.11150215395695673,0.3110536636137097,0.0,0.0
ENSG00000150093,0.0,0.0,0.0,0.07524698109975075,0.007575886404217329,0.0,0.0,0.0,0.4221306440010182
ENSG00000150275,0.0,0.3017794971577947,0.23202986329227693,0.0,0.7119404024224012,0.0,0.0,0.0,0.0
ENSG00000150337,0.012597604490043159,0.0058157638749378815,0.02045470928304716,0.9583704863610595,0.0,0.0,0.0,0.0,0.0
ENSG00000150347,0.12312089222234471,0.0,0.0,0.0,0.008508377040627187,0.30452506168378496,0.012422291104320266,0.0,0.0
ENSG00000150361,0.0,0.0,0.0,0.0,0.0,0.7898837446799511,0.3549087797222838,0.0,0.0
ENSG00000150394,0.4083982717383217,0.0,0.0,0.0,0.024676767202712023,0.0,0.6588401574536051,0.0,0.0
ENSG00000150403,0.0,0.0,0.0,0.0,0.0,0.20001005907099276,0.03915140185882351,0.0,0.0
ENSG00000150457,0.0,0.06214438923726529,0.18522194396261782,0.02173648246338162,0.0,0.0,0.0,0.0,0.46175643170469965
ENSG00000150471,0.0,0.212449419764568,0.03182440180114667,0.0,0.21239733225153393,0.23992882806026292,0.03611503931811195,0.2434050534044823,0.0
ENSG00000150477,0.004233226837060703,0.0,0.0,0.0,0.0,0.3027214639745713,0.15278260389386647,0.0,0.0
ENSG00000150510,0.0,0.0,0.006973058637083993,0.0,0.0,0.40163228881532864,0.0,0.0,0.0
ENSG00000150527,0.0,0.0,0.0,0.0012798138452588712,0.0,0.32512951975115206,0.20539856812830123,0.0,0.0015008431703204047
ENSG00000150540,0.2141411000181335,0.0,0.009494823143175391,0.32061692798002916,0.0,0.0,0.07944573542094306,0.0,0.0
ENSG00000150551,0.0,0.0,0.0,0.0,0.0,0.7690944415507943,0.0,0.0,0.00525681621033963
ENSG00000150593,0.0,0.0,0.0,0.0,0.0,0.424166595165487,0.0,0.0,0.0
ENSG00000150594,0.0,0.0,0.7276645070838988,0.0,0.0,0.5010712638383061,0.0,0.0,0.0
ENSG00000150625,0.24814432449163962,0.18485638021408005,0.1351142184423075,0.0,0.15599357989455878,0.0,0.0,0.0,0.0
ENSG00000150627,0.0,0.0,0.0,0.0,0.0,0.4694483757016229,0.0,0.0,0.0
ENSG00000150630,0.32233162763755335,0.0,0.04607515982848294,0.0,0.0013383297644539614,0.0,0.0,0.0,0.33083170232753384
ENSG00000150636,0.8085960716702616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150667,0.20065004401175043,0.0,0.1537752870356811,0.0,0.0,0.023127539780624897,0.0,0.0,0.0
ENSG00000150672,0.0,0.0,0.0,0.0,0.12169917676173876,0.3601965538386588,0.24204962919197429,0.0,0.0
ENSG00000150712,0.0,0.0,0.0,0.0,0.0,0.19200490495931907,0.03494640431302221,0.0,0.04029174933748602
ENSG00000150722,0.0,0.7229733800150447,0.0,0.0,0.0,0.0,0.0,0.04803728009423804,0.0
ENSG00000150760,0.3905046151249683,0.002267508610792193,0.0,0.0,0.301185236100255,0.0,0.0,0.0,0.2513138722780053
ENSG00000150782,0.007797221872508289,0.028328921889485617,0.0,0.862405954152499,0.021490618749065236,0.009380494418827984,0.0,0.0,0.0
ENSG00000150867,0.0,0.0,0.0,0.19087129098975752,0.2957845855189306,0.031240113851397133,0.0,0.0,0.013414711587092537
ENSG00000150893,0.8933587937717925,0.0,0.0,0.0,0.001666039701371607,0.0,0.0,0.0,0.0
ENSG00000150907,0.06902050166639787,0.0,0.0,0.38788401420687785,0.02126085048970009,0.0,0.0,0.0,0.44421731010332766
ENSG00000150938,0.028213339197543496,0.0,0.0,0.00881390138698515,0.0,0.32247337552378325,0.11761692406045966,0.0,0.0549595363474556
ENSG00000150967,0.0,0.0,0.0,0.0,0.0,0.24187468619588354,0.1657241384809452,0.0,0.0
ENSG00000150991,0.0,0.0,0.0,0.0,0.0,0.187222764141956,0.03800216016782832,0.0,0.14532023101525546
ENSG00000150995,0.0,0.0,0.0,0.0,0.0,0.8887436823552359,0.0,0.0,0.0
ENSG00000151012,0.20902565651124547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781461437319255
ENSG00000151023,0.7940096224841023,0.0,0.0,0.007419547079856972,0.0,0.0,0.0,0.0,0.0
ENSG00000151025,0.0,0.0,0.6392422378287258,0.0,0.0,0.18030193977780612,0.2234688192896084,0.4254666629842019,0.0
ENSG00000151067,0.18267479526804342,0.0,0.0,0.0,0.0,0.0,0.4366729540385397,0.0,0.0
ENSG00000151090,0.38227921866502845,0.0,0.0,0.0,0.13309247376551805,0.33297904072693246,0.3635697223198705,0.0,0.0
ENSG00000151092,0.0,0.0,0.0,0.0,0.0,0.39968312404941136,0.07573026061359121,0.0,0.0
ENSG00000151131,0.0,0.0,0.0,0.0,0.0,0.14391195540048995,0.07076770812110758,0.0,0.0
ENSG00000151135,0.0,0.0,0.0,0.0,0.0,0.36540772776319275,0.0,0.0,0.0605654606620446
ENSG00000151136,0.0,0.4613728201065504,0.0,0.0,0.0,0.01189317481779525,0.0,0.527127413144008,0.0
ENSG00000151150,0.0,0.3731639624840612,0.16202400061027195,0.0,0.0,0.0,0.23255811504269755,0.3078447841184695,0.0
ENSG00000151151,0.0,0.0,0.0,0.01302777785509484,0.00395882818685669,0.20386130704911054,0.03307417319490753,0.0,0.0
ENSG00000151208,0.008577923636632128,0.12307349585127797,0.0,0.0,0.0,0.0,0.0014630006395076516,0.0,0.0
ENSG00000151229,0.0,0.0,0.0,0.14731021959366306,0.6035480339200155,0.32207203598092654,0.30341011006205165,0.0,0.00013522112631244034
ENSG00000151240,0.0,0.015574256481636376,0.03312802184651829,0.0,0.0,0.2820627714702205,0.13840457538251386,0.010402818731570795,0.0
ENSG00000151276,0.16107156480217108,0.0,0.29026758058183155,0.0,0.05709434332963952,0.10663830918312046,0.08483781847579151,0.004585932227498192,0.0
ENSG00000151320,0.20086055407703404,0.10723229438978658,0.0,0.0,0.0,0.17154475973552002,0.02153484021457033,0.0,0.0
ENSG00000151322,0.3706295074560094,0.0,0.0,0.0,0.28626739212507096,0.3869512632975397,0.0,0.0,0.0
ENSG00000151327,0.0,0.0,0.0,0.0,0.004455081001472753,0.21340203760236295,0.28454623247095817,0.0,0.0
ENSG00000151338,0.0,0.0,0.0,0.0,0.0,0.37262006273425624,0.20492470959096068,0.0,0.0
ENSG00000151348,0.0,0.0,0.0,0.0,0.0,0.32701662190302844,0.08250060351014245,0.0,0.0
ENSG00000151376,0.0,0.0,0.0,0.0,0.0,0.4381445670262036,0.2877961020230811,0.03993803703202047,0.0
