gene,ASC1,ASC2,END,GABA1,GABA2,MG,NSC,ODC1,ODC2,OPC,exCA1,exCA3,exDG,exPFC1,exPFC2
ENSG00000114867,0.08282758568566395,0.0,0.16870247173506442,0.0,0.05937570685365302,0.0,0.0,0.0,0.0,0.0,0.036233410575100065,0.0,0.0,0.0,0.04391104153621374
ENSG00000110321,0.0,0.0,0.38009652903823327,0.22170853131376717,0.3279954695802969,0.0,0.028554070473876064,0.0,0.0,0.0,0.09226880134821992,0.0,0.0,0.08237525303538148,0.0
ENSG00000075151,0.0,0.0,0.0,0.2010355695632598,0.1969577018774033,0.0,0.0,0.0,0.0,0.0,0.19449125763640193,0.20994146010160553,0.12069358886607347,0.34427395192772225,0.2823647672719683
ENSG00000263344,0.0,0.0,0.0,0.0,0.18182128117122168,0.0,0.18068833129228512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06740202462951367
ENSG00000100664,0.0,0.0,0.013189812007277138,0.0,0.0,0.0,0.09393985419198056,0.0,0.0,0.0,0.04855698335791026,0.0,0.09394250513347023,0.11770536509818813,0.07673333333333333
ENSG00000132507,0.0,0.0,0.27746486820689775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005685694791903571,0.0,0.07780329213690132,0.0,0.0
ENSG00000158417,0.0,0.0,0.0,0.18640252138676272,0.08595340420719294,0.0,0.0,0.0,0.0,0.0,0.060722561617863914,0.1902872777017784,0.07352270134610997,0.22586576428996313,0.232632122730119
ENSG00000242372,0.0,0.0,0.06843464234660457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06891799898613295,0.0,0.043182534997509764,0.16577848659973837,0.11233147568357336
ENSG00000006744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000411736768836,0.17520035058337305,0.04069548125949923,0.0,0.29590726361928615
ENSG00000066044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027122393090372867,0.0,0.2605425457430406,0.06406877385467465,0.10268461699018994
ENSG00000107105,0.0,0.0,0.0,0.9386015896977997,0.7014221018974819,0.0,0.0,0.0,0.0,0.0,0.3539092709203042,0.0,0.0,0.6857805169349733,0.37037603840534333
ENSG00000196361,0.0,0.0,0.0,0.1864588023412877,0.3924185967860031,0.0,0.0,0.06415752761074059,0.05112881806108898,0.0,0.2909584421344791,0.18714090287277702,0.13655030800821355,0.2283655429824168,0.22660914214151534
ENSG00000162374,0.0,0.0,0.0,0.3273802205386392,0.5494674311282125,0.0,0.0,0.0,0.0,0.0,0.5160244788054184,0.0,0.0,0.7695084706877456,0.5172719849139435
ENSG00000120690,0.0,0.10091132848887001,0.5042432445196048,0.0,0.0,0.36676274269830644,0.029668680411597332,0.0,0.11462906157224273,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109381,0.0,0.0,0.027137659187386295,0.0,0.0,0.0,0.0,0.0,0.36889826990074637,0.0,0.0,0.0,0.0,0.0,0.12848555625130453
ENSG00000225968,0.0,0.0,0.0,0.9650878623542891,0.9199265746492328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166897,0.0,0.0,0.0,0.026677172444844664,0.7266338163923559,0.0,0.0,0.0,0.0,0.11150019380722977,0.48309889050152344,0.0,0.3122812374797975,0.04211359695759327,0.35563819661866
ENSG00000126767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137439400698305,0.0,0.8081731545043431,0.007437156031533542,0.0
ENSG00000111145,0.0,0.0,0.6956260860331736,0.0,0.0,0.5995806245661892,0.0,0.0,0.0,0.0,0.06254264271093928,0.0,0.0,0.0,0.0
ENSG00000158711,0.0,0.0,0.2763727953114419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931143708828419,0.0,0.0,0.004611036739550795,0.16835589647255272
ENSG00000105656,0.0,0.0,0.0,0.0,0.5641915759184435,0.0,0.0,0.07860011536939014,0.0,0.0,0.0,0.0,0.0,0.18322108801238435,0.17863333333333334
ENSG00000118985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568358151507253,0.18864690890198568,0.0,0.0,0.0,0.0014259639516313028,0.062156871983995374,0.11910586516384888
ENSG00000155849,0.0,0.0,0.0,0.0,0.0,0.21866983357834352,0.0,0.6904827926738375,0.6623690564651848,0.0,0.050365889491556834,0.0,0.0,0.0,0.2899177207263619
ENSG00000062598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024563904673138,0.1538109539651286,0.0,0.2181820877832948,0.2704508575496981,0.08933105932292486,0.0,0.0
ENSG00000110675,0.0,0.0,0.0,0.2715231555804506,0.07356932820628817,0.0,0.0,0.0,0.0,0.0,0.43953003781432476,0.1280437756497948,0.8095280626814412,0.28446778433305764,0.2753357962847005
ENSG00000115459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21306161759422443,0.0,0.2585364353264015,0.0,0.0,0.0037929495760821064,0.22648125652264664
ENSG00000156030,0.0,0.0,0.09675461708759645,0.07792326710155105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20362278793173952,0.07435125662690201,0.0
ENSG00000262184,0.038388324873096444,0.9154538311458518,0.0029563371740448756,0.0,0.0033928975344944584,0.0,0.5119115006487829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130165,0.0,0.0,0.0,0.0,0.017303777425921738,0.0,0.003037667071688943,0.0,0.0,0.0,0.2213812642714293,0.0,0.10850158531101,0.029153651643611483,0.0
ENSG00000066322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7515080816793392,0.793639549988102,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197977,0.9635101586426802,0.8196273606184009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22709341333735822,0.0,0.6997199270361225,0.9166723268930369,0.0,0.050242130750605324,0.0
ENSG00000118402,0.0,0.0,0.0,0.2928917912028881,0.38481992375111534,0.0,0.0,0.0,0.0,0.0,0.6430678792188346,0.0,0.0,0.42578297905126916,0.3712064495929869
ENSG00000012660,0.11055415817380693,0.011545293072824156,0.062446917886957554,0.0,0.0,0.0,0.0,0.13488982910788405,0.5699399322510945,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170522,0.0,0.0,0.0,0.24615392092039906,0.11615222472455246,0.0,0.0,0.0,0.18394220055580857,0.0,0.3233064881982128,0.0,0.0,0.13883899337182903,0.1575586516384888
ENSG00000164181,0.0,0.0,0.8012151763628123,0.0,0.0,0.0,0.0,0.21161115451117754,0.11286304721422938,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134759,0.0,0.0,0.0,0.14666816749212067,0.0,0.0,0.0,0.0,0.0,0.0,0.09953654939962081,0.1386456908344733,0.014088523842117272,0.33246153042346926,0.359482362763515
ENSG00000134014,0.0,0.0,0.0,0.08045566946973301,0.24386124852072943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768338760175329
ENSG00000170291,0.0,0.0,0.18907058288966355,0.0,0.05098846414838272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027666220437304774,0.272105385097057
ENSG00000163832,0.0,0.0,0.0,0.4515633332372644,0.0023750282741461207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019150676781198868,0.0
ENSG00000162618,0.0,0.0,0.9086599048873307,0.0,0.0,0.0,0.0,0.0017397355601948504,0.01947819871336669,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170571,0.0,0.0,0.0,0.0,0.0,0.4406858701035033,0.0,0.0,0.0,0.0,0.4251979274599826,0.11640171124047086,0.0,0.4397353585257531,0.37632187434773534
ENSG00000127463,0.0,0.0,0.0,0.04524988743809095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13863112481919482,0.026365349300111397,0.059459903986641624
ENSG00000161671,0.0,0.0,0.0,0.0,0.24198576294300259,0.0,0.20507420543466987,0.4409439503243053,0.0,0.2806605494097189,0.0,0.0,0.0,0.0,0.0
ENSG00000104412,0.0,0.0,0.0,0.1062391632297165,0.0,0.0,0.0,0.21681837119191988,0.26122724724596613,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16533183592869471,0.0,0.04671457905544148,0.23800374906012392,0.36224746399499064
ENSG00000128463,0.0,0.0,0.0,0.0,0.13399422715694856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127425833398453,0.0,0.2848599248591108
ENSG00000127774,0.0,0.0,0.39956140964387266,0.0,0.12564097899026058,0.0,0.0018266356692128861,0.0,0.0,0.0,0.26844255177335946,0.0,0.0,0.0,0.0
ENSG00000100908,0.0,0.0,0.0,0.03404763578931079,0.14019760716231372,0.0,0.0,0.0,0.0,0.0,0.007561974073231749,0.0,0.0,0.2523933231105244,0.15074821540388228
ENSG00000164035,0.0,0.02737020316027088,0.9276956828082972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268557,0.0,0.0,0.16559892388732889,0.0,0.16922174798147183,0.018404907975460124,0.125069384109218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185828303068253
ENSG00000197774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5933790397833529,0.5560871491206348,0.37351397473915826,0.13277149253715875,0.29407649759966603
ENSG00000186998,0.5985667276358987,0.68342604496447,0.0,0.0,0.32194055709082803,0.0,0.0,0.0,0.0,0.7043874671413304,0.0,0.0,0.0,0.0,0.0
ENSG00000138080,0.35994474892681794,0.4483475619999732,0.6435416530465391,0.0,0.0,0.3270557918934633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132205,0.0,0.0,0.6534516162441666,0.09318894271872329,0.0,0.22439341560281775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457856113166648,0.0,0.0,0.0,0.0,0.24592066374452098
ENSG00000066629,0.0,0.0,0.1517825458270992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024277916761428247,0.2778550259609207,0.10772611198512698,0.02807526401903912,0.10766353579628471
ENSG00000125746,0.0,0.0,0.0,0.34255457745833934,0.06480434290884415,0.0,0.0,0.25876491581991606,0.14091023161862587,0.0,0.03865599325890036,0.003009575923392613,0.0,0.04038693966836051,0.11960066791901483
ENSG00000149499,0.5080562077658781,0.638748355275824,0.07772149856528457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3514818307616234,0.045604273952832355,0.0,0.0,0.0
ENSG00000143924,0.0,0.0,0.0,0.06258442143178748,0.0,0.48038891230484726,0.0,0.0,0.0,0.0,0.02322519485991152,0.0,0.0,0.27377422394133866,0.296094218326028
ENSG00000165521,0.0,0.0,0.0,0.15427403567259798,0.035399230943225515,0.0,0.0,0.0,0.0,0.0,0.08780692630932316,0.11967005223055535,0.8123440919799497,0.0,0.0
ENSG00000214595,0.0,0.0,0.0,0.27563736299764113,0.07470029405111965,0.0,0.0,0.0,0.0,0.0,0.11928586475668844,0.38108696714728435,0.0,0.5816125589327669,0.4192269046128157
ENSG00000134531,0.300103067251375,0.5536455017207861,0.7591447781141797,0.0,0.0,0.0,0.21840518544195786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213853,0.0,0.0,0.8035147717124475,0.0,0.0,0.0,0.22715176995810826,0.0,0.0,0.14466440710918962,0.0,0.0,0.0,0.0,0.0
ENSG00000142227,0.1280845612735559,0.4818368173966579,0.476079754407032,0.08207466514676547,0.0,0.0,0.0755645157710509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127507,0.0,0.0,0.0,0.0,0.0,0.46556312841085795,0.0,0.4563854680494327,0.6233326494201861,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224747474747475,0.8331062731814984,0.5702528363587561
ENSG00000170370,0.9290644100030032,0.9193313124235191,0.0,0.0,0.0,0.0,0.18340237779417953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229847,0.9343703468467661,0.8660278554025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154380,0.0,0.0,0.0,0.2310399905613519,0.08369147251752997,0.0,0.0,0.0,0.0,0.0,0.31685893186360137,0.24043020265146764,0.0,0.0,0.042633333333333336
ENSG00000171617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285292231347123,0.5737038526832666,0.6712241129776098,0.6839775686050349,0.5050031625950883
ENSG00000262523,0.0,0.0,0.09768975639510502,0.0,0.0,0.0,0.0,0.638168234641543,0.7862168740283924,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167136,0.0,0.0,0.0,0.41384843933584,0.2402272093991457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111405,0.6011887808455639,0.8383315507837623,0.0,0.0,0.0,0.0,0.0,0.0,0.02171193709792709,0.0,0.0759608824198317,0.0,0.0,0.0,0.0
ENSG00000173818,0.0,0.0,0.0,0.021724448446645655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02694938440492476,0.12869756571673538,0.12745973272320218,0.0
ENSG00000106991,0.0,0.0,0.8659877119995584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168913,0.7636159525535623,0.4573526000506086,0.0,0.0,0.3424267084960121,0.0,0.002506075334143378,0.0,0.0,0.5188692003430481,0.0,0.0,0.0,0.0,0.0
ENSG00000124074,0.0,0.0,0.10133741378639502,0.0,0.0,0.0,0.4807114113578963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151023,0.43899158126784626,0.518476466377646,0.0,0.0,0.0,0.0,0.6139039890906636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074800,0.11294416243654823,0.30985556428846184,0.0,0.0,0.021884189097489255,0.0,0.4219333650155268,0.0,0.0,0.0,0.18352301699087306,0.0,0.0,0.0,0.028033333333333334
ENSG00000236269,0.6034932225328128,0.041758588086983926,0.0,0.0,0.0,0.03514826175869121,0.0,0.0,0.0,0.32442244275698623,0.0,0.0,0.0,0.0,0.0
ENSG00000269528,0.0,0.0,0.0,0.3342193563941829,0.2895520687710783,0.0,0.0,0.0,0.0,0.0,0.16510427638508532,0.06894664842681258,0.15976500114077116,0.5787691831735867,0.3187661031099979
ENSG00000108515,0.6970559509314922,0.3664357598454292,0.0,0.0,0.0,0.23173645986106617,0.18443350068334863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188316,0.0,0.0,0.0,0.0,0.0,0.0,0.6261141483545681,0.0,0.0,0.0,0.0,0.0,0.19367526340515956,0.0,0.0
ENSG00000145293,0.0,0.0,0.0,0.0,0.25640918344266006,0.0,0.0,0.1276410589206574,0.014940239043824702,0.0,0.08842572920742492,0.0,0.0,0.0,0.0
ENSG00000132199,0.0,0.0,0.0,0.0,0.0,0.0,0.18064855251279938,0.7018141238318913,0.8134656247158519,0.0,0.0,0.0,0.16150586186908844,0.0,0.0
ENSG00000120658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261713261895678,0.7561781755097855,0.0,0.1152498612027634,0.27689463577541223
ENSG00000138792,0.0,0.0,0.0,0.0,0.0,0.0,0.8695373784668257,0.0,0.0,0.0,0.0,0.0,0.0,0.33929251217046463,0.23178655812982676
ENSG00000197594,0.0,0.0,0.0,0.6730528946693679,0.3022290530315789,0.14440398633714113,0.0,0.0,0.0,0.0,0.1450622800970403,0.0,0.0,0.0,0.02063243581715717
ENSG00000136960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587083506689049,0.9288065701145592,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000001561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786523888909367,0.6129499506063866,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112796,0.0,0.0,0.0,0.006359747861323728,0.0,0.0,0.0,0.0,0.0,0.0,0.22708952457626302,0.0,0.001654118183892311,0.42076634005605185,0.006681486119807973
ENSG00000164303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4850544757593275,0.9580916245251533,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494206867495261,0.07701778385772914,0.0971937029431896,0.4149971255986106,0.3480358171571697
ENSG00000138185,0.6436344607435324,0.0,0.38356677569708575,0.0,0.0,0.7063455605120105,0.12827399171849835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054179,0.6103884368923673,0.9284091939254537,0.0,0.0,0.0,0.0,0.6607143188656784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168032,0.0,0.0,0.0,0.8479616338781168,0.9457982955129561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027294362635728098,0.0
ENSG00000223797,0.0,0.0,0.0,0.0,0.0,0.0,0.35128563581652733,0.42050177669343136,0.024236387782204515,0.07275298450548953,0.0,0.0,0.0,0.0,0.0
ENSG00000197217,0.0,0.0,0.0,0.30846298429368413,0.2965106097708893,0.026201431492842535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571020322264714,0.31690411187643497
ENSG00000197586,0.0,0.0,0.0,0.1444441475441872,0.2120241174368708,0.0,0.0,0.0,0.0,0.0,0.21145441486115812,0.0,0.40274766616936064,0.27367711038969234,0.053407075767063245
ENSG00000120533,0.0,0.0,0.25764006729011146,0.27772161800703127,0.0,0.0,0.0,0.0,0.0,0.0,0.12295187427665194,0.0,0.0,0.0,0.18128799833020248
ENSG00000163378,0.0,0.0,0.43135873156098475,0.33973020620161265,0.0,0.0,0.13732739473288103,0.0,0.0,0.0,0.0,0.0,0.0,0.04878774356686003,0.2718426424546024
ENSG00000100393,0.0,0.0,0.0,0.08205763169743359,0.13271884189097488,0.0,0.0,0.0,0.0,0.0,0.14756921995046224,0.12441860465116279,0.08236367784622405,0.20678411074800992,0.21077591317052807
ENSG00000183495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17115094751918056,0.25452343235979075,0.3608755283858871,0.1176077532557589,0.3393691296180338
ENSG00000185684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05907235667653401,0.22019416665541147,0.0,0.03963297256283387,0.3226128365685661
ENSG00000116016,0.0,0.0,0.8458556232232501,0.0,0.0,0.0,0.0,0.0,0.0,0.13702595085705876,0.0,0.0,0.0,0.0,0.0
ENSG00000159023,0.0,0.0,0.0,0.34089298430331905,0.0,0.06096625766871166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422306801098922,0.5151320108797294
ENSG00000088367,0.0,0.0,0.0,0.4569513539984992,0.2407188189438418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17461790442691394,0.30517182514559194,0.20355927781256522
ENSG00000079819,0.0,0.0,0.0,0.0,0.0,0.24884619373573946,0.0,0.0,0.0,0.0,0.0,0.17339261285909713,0.2944792324728435,0.4576902058039406,0.43129098309329994
ENSG00000082397,0.0,0.0,0.0,0.11031067086897794,0.0,0.0,0.0,0.0,0.34231353284223454,0.0,0.18900586171537473,0.0,0.0,0.31555506895799634,0.4019924232936757
ENSG00000129595,0.0,0.0,0.2838402204504312,0.0,0.0,0.0,0.09751476259789439,0.0,0.0,0.23346090713692297,0.40699657382690835,0.7210759404392116,0.0,0.0,0.0
ENSG00000224032,0.0,0.0,0.0,0.39593955036737283,0.0,0.0,0.0,0.0,0.0,0.0,0.2033161698093655,0.0,0.10770017395583348,0.04666815409787297,0.0
ENSG00000268358,0.0,0.0,0.839650585234065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095203,0.0,0.0,0.0,0.28824025266959513,0.5321693507414753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9002828160226788,0.3845118071615359
ENSG00000115109,0.0,0.0,0.0,0.0,0.3590275844846862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213487972836703,0.34766683364642037
ENSG00000120616,0.0,0.0,0.0,0.07322152183701036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07934063426876568,0.10303311991339786,0.30040294301815906
ENSG00000119888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26699111854430535,0.0,0.6543084816735234,0.767323390192646,0.1148104150167424,0.0,0.0
ENSG00000086289,0.0,0.0,0.0,0.044831461236424404,0.481011777246174,0.0,0.0,0.0,0.0,0.0,0.5476929797866548,0.04569083447332421,0.0,0.08886535760495777,0.36739175537466084
ENSG00000152223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729862878816153,0.23049243264728073,0.0,0.24239808246013522,0.11016933834272594
ENSG00000183317,0.0,0.0,0.0,0.016549104720564298,0.4379789122519327,0.0,0.0,0.0,0.0,0.0,0.04007895007028127,0.0,0.0,0.8228603408325839,0.654972883370647
ENSG00000142627,0.0,0.0,0.8783882121095974,0.0,0.0,0.0,0.09697774825639323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044524,0.0,0.0,0.23608475653336447,0.0,0.5464629954227334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8405281234165551,0.5102923163629668
ENSG00000116106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834684464965667,0.5690722903914605,0.26973914841611124,0.6413793611899368,0.4232170110624087
ENSG00000145242,0.0,0.0,0.0,0.0,0.14585599362725332,0.0,0.0,0.0,0.0,0.0,0.6949924357952303,0.8224325825915053,0.0,0.35718961868707255,0.24801999582550616
ENSG00000080224,0.0,0.0,0.0,0.7327648416541918,0.0,0.0,0.0,0.0,0.0,0.0,0.5711881698771133,0.9102598408827416,0.5243156750943114,0.0,0.0
ENSG00000135333,0.0,0.0,0.0,0.0,0.0827301515494232,0.0,0.0,0.0,0.0,0.0,0.5401859512257714,0.6704679696149586,0.9359740820227578,0.0,0.0
ENSG00000070886,0.0,0.0,0.0,0.6778414278176146,0.9240699791351692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21345310514002508,0.0
ENSG00000154928,0.7566870259868046,0.05468011345729593,0.0,0.0,0.3441409627590078,0.0,0.0,0.0,0.0,0.47737570769664295,0.0,0.0,0.0,0.0,0.0
ENSG00000133216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976774483077907,0.0,0.06916139271662856,0.025725236793310166,0.0,0.1189903042180833,0.06637048632853267
ENSG00000182580,0.0,0.0,0.0,0.6624069307441756,0.00963768115942029,0.0,0.0,0.0,0.0,0.2860314656564261,0.0,0.0,0.0,0.10757846199613268,0.0
ENSG00000196411,0.04096989966555184,0.0,0.7130805630585474,0.0,0.0,0.0,0.044171371637329794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106123,0.0,0.0,0.0,0.811089538900653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9110590907253192,0.6411201025753444
ENSG00000143819,0.5207913857039876,0.12670561242885625,0.4473021005691777,0.0,0.0,0.0,0.2578057753405597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120915,0.00951776649746193,0.13600692924325353,0.0,0.14224155573966935,0.07405292264521438,0.0,0.4443079027531129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051095804633688166
ENSG00000172031,0.0,0.0,0.0,0.6160612268853778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8670586799400672,0.6989024805979243
ENSG00000112425,0.0,0.008194138039710053,0.0,0.0,0.0,0.0,0.30323405655288505,0.0,0.0,0.0,0.0,0.0,0.0,0.10322772571768556,0.23495990398664163
ENSG00000178567,0.0,0.0,0.0,0.046769473210265644,0.006842343361230491,0.0,0.06546172539489672,0.0,0.0,0.0,0.05672003370549821,0.0,0.0,0.01742004645345721,0.18896614485493632
ENSG00000063245,0.0,0.0,0.0,0.0,0.0,0.02581799591002045,0.0,0.0,0.0,0.0,0.09412846790851088,0.0,0.21322505265278724,0.0,0.017666499686912963
ENSG00000072134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12354300903582499,0.08451585976627712,0.8783877313600914,0.0,0.0,0.0,0.0,0.0
ENSG00000235397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130802564099711,0.8452836374440122,0.0,0.0,0.0,0.0,0.0,0.02398246712586099
ENSG00000187266,0.5998377136716034,0.772650129565383,0.10618186280732603,0.0,0.0,0.3469062958333793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227184,0.0,0.0,0.0,0.0,0.0,0.0,0.8889352504575311,0.0,0.06397426733380987,0.0,0.0,0.0,0.0,0.09846650524616626,0.0
ENSG00000136628,0.0,0.0,0.0,0.3877312636534528,0.0007916760913820402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08510152863335615,0.052394139717705915,0.20914111876434982
ENSG00000085832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36840188450542344,0.1715934872920475,0.0,0.40896306725016324,0.1427625854028429,0.0,0.03863676969805253,0.19679845543727825
ENSG00000127527,0.0,0.0,0.0,0.0061346240432237735,0.01470255598280932,0.0,0.0,0.0,0.0,0.0,0.229662819494246,0.06320109439124487,0.4524209615481233,0.0,0.22860918388645377
ENSG00000151491,0.2639459763282923,0.004440497335701598,0.5788157778888373,0.0,0.22331010755649094,0.09542812335282777,0.11982635661949119,0.0,0.0,0.41456168573308005,0.0,0.0,0.0,0.0,0.0
ENSG00000177106,0.17776203067685242,0.0,0.41756366832053127,0.4830896819321081,0.0,0.0,0.003985386914646297,0.0,0.0,0.0,0.0,0.0,0.0,0.20923367501730264,0.0
ENSG00000133106,0.0,0.0,0.7317615720060099,0.11285266457680251,0.0,0.38137878865354663,0.061507234712090506,0.0,0.0,0.13480683825694376,0.0,0.0,0.0,0.0,0.0
ENSG00000138018,0.0,0.0,0.0,0.17827320343943515,0.20029582132706547,0.0,0.0,0.0,0.0,0.0,0.015694122603749736,0.0,0.0,0.12386474410934589,0.0
ENSG00000164307,0.0,0.0,0.0,0.0,0.0,0.1999645976669906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16852009577494328,0.2224728240450845
ENSG00000164308,0.12110724993844091,0.0,0.40747988921652545,0.0,0.0,0.059614569693175176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141736,0.4037000812780725,0.4672863384447863,0.0,0.0,0.0,0.0,0.4397377085213955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291170945522856
ENSG00000112851,0.021256345177664976,0.0,0.0,0.0,0.0,0.0,0.0,0.8108752407634099,0.7668450632554917,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9462514961831482,0.8795230924488525,0.3150619805215927,0.0,0.0,0.0,0.0,0.0
ENSG00000178568,0.0,0.0,0.0,0.8103585814748883,0.8680248788852878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
